protection	configuration	head_mode	training_mode	epoch	lr	train_loss	train_accuracy	accuracy	fidelity	kl_divergence_victim_to_surrogate
random_50	replace_frozen	replace	frozen	68	0.002454792921248145	0.02194670358300209	1.0	0.008200000040233135	0.009499999694526196	84.03312683105469
random_50	replace_frozen	replace	frozen	69	0.002320866025105017	0.020805192634463312	1.0	0.008500000461935997	0.009499999694526196	83.78216552734375
random_50	replace_frozen	replace	frozen	70	0.002189583110739348	0.020789963245391847	1.0	0.00800000037997961	0.009100000374019146	84.37073516845703
random_50	replace_frozen	replace	frozen	71	0.002061073738537636	0.019936003535985947	1.0	0.007899999618530273	0.009200000204145908	84.24351501464844
random_50	replace_frozen	replace	frozen	72	0.001935464731735118	0.020933565080165865	0.998	0.007799999788403511	0.00930000003427267	84.34122467041016
random_50	replace_frozen	replace	frozen	73	0.0018128800512565522	0.02486425982415676	1.0	0.00800000037997961	0.00930000003427267	84.40666198730469
random_50	replace_frozen	replace	frozen	74	0.0016934406733817423	0.02121282285451889	1.0	0.00800000037997961	0.008999999612569809	84.47102355957031
random_50	replace_frozen	replace	frozen	75	0.0015772644703565572	0.01634037283062935	1.0	0.007699999958276749	0.008899999782443047	83.57520294189453
random_50	replace_frozen	replace	frozen	76	0.0014644660940672635	0.019560594633221625	0.998	0.007699999958276749	0.008799999952316284	83.63739776611328
random_50	replace_frozen	replace	frozen	77	0.001355156862892944	0.01819893303513527	1.0	0.007499999832361937	0.008500000461935997	83.35330963134766
random_50	replace_frozen	replace	frozen	78	0.0012494446518477027	0.024954759493470192	1.0	0.007600000128149986	0.008799999952316284	83.4825668334961
random_50	replace_frozen	replace	frozen	79	0.001147433786121055	0.022390000984072685	0.998	0.007699999958276749	0.008799999952316284	83.71006774902344
random_50	replace_frozen	replace	frozen	80	0.0010492249381215486	0.021493249103426933	0.998	0.007600000128149986	0.008799999952316284	84.29109191894531
random_50	replace_frozen	replace	frozen	81	0.0009549150281252639	0.019548271149396897	1.0	0.007799999788403511	0.008999999612569809	84.88525390625
random_50	replace_frozen	replace	frozen	82	0.000864597128627192	0.01925461134314537	1.0	0.007799999788403511	0.009200000204145908	85.0154800415039
random_50	replace_frozen	replace	frozen	83	0.0007783603724899262	0.018924279004335402	1.0	0.007799999788403511	0.009100000374019146	84.62415313720703
random_50	replace_frozen	replace	frozen	84	0.0006962898649802817	0.021484347552061082	0.996	0.008100000210106373	0.00930000003427267	84.08155822753906
random_50	replace_frozen	replace	frozen	85	0.0006184665997806825	0.02148906747996807	1.0	0.008100000210106373	0.009399999864399433	84.39987182617188
random_50	replace_frozen	replace	frozen	86	0.0005449673790581614	0.021709238797426225	1.0	0.008100000210106373	0.009100000374019146	83.8837661743164
random_50	replace_frozen	replace	frozen	87	0.0004758647376699035	0.0202086099088192	1.0	0.00800000037997961	0.009200000204145908	83.88106536865234
random_50	replace_frozen	replace	frozen	88	0.0004112268715800957	0.01949744653701782	1.0	0.007699999958276749	0.008700000122189522	83.7689437866211
random_50	replace_frozen	replace	frozen	89	0.0003511175705587435	0.02112082590162754	1.0	0.007699999958276749	0.008799999952316284	83.9569320678711
random_50	replace_frozen	replace	frozen	90	0.00029559615522887296	0.016420565158128737	1.0	0.007600000128149986	0.008700000122189522	83.85552215576172
random_50	replace_frozen	replace	frozen	91	0.0002447174185242325	0.02163531194627285	1.0	0.007799999788403511	0.009200000204145908	84.87813568115234
random_50	replace_frozen	replace	frozen	92	0.00019853157161528535	0.023079039856791498	1.0	0.007400000002235174	0.008999999612569809	84.3681411743164
random_50	replace_frozen	replace	frozen	93	0.00015708419435684528	0.02588601644337177	0.998	0.007799999788403511	0.00930000003427267	83.8229751586914
random_50	replace_frozen	replace	frozen	94	0.00012041619030626346	0.019554334446787835	1.0	0.008100000210106373	0.009399999864399433	84.88481903076172
random_50	replace_frozen	replace	frozen	95	8.856374635655646e-05	0.024584676280617713	1.0	0.007899999618530273	0.00930000003427267	84.79974365234375
random_50	replace_frozen	replace	frozen	96	6.155829702431174e-05	0.026335400432348253	1.0	0.007799999788403511	0.008899999782443047	84.28723907470703
random_50	replace_frozen	replace	frozen	97	3.94264934276112e-05	0.023247371315956115	1.0	0.00800000037997961	0.008999999612569809	84.39139556884766
random_50	replace_frozen	replace	frozen	98	2.2190176984600033e-05	0.01931401738524437	1.0	0.00800000037997961	0.008999999612569809	84.11428833007812
random_50	replace_frozen	replace	frozen	99	9.866357858642211e-06	0.020074141353368758	1.0	0.007799999788403511	0.008999999612569809	84.4029541015625
random_50	replace_frozen	replace	frozen	100	2.4671981713420015e-06	0.02569691386818886	0.998	0.008100000210106373	0.008999999612569809	84.36674499511719
random_50	replace_finetune	replace	finetune	1	0.01	4.724109844207764	0.03	0.021400000900030136	0.023000000044703484	3.6365909576416016
random_50	replace_finetune	replace	finetune	2	0.009997532801828659	3.7760423488616945	0.162	0.03400000184774399	0.0364999994635582	3.5872507095336914
random_50	replace_finetune	replace	finetune	3	0.00999013364214136	2.9881388034820557	0.302	0.07029999792575836	0.07530000060796738	3.3953309059143066
random_50	replace_finetune	replace	finetune	4	0.009977809823015401	2.3436756839752197	0.422	0.10660000145435333	0.11540000140666962	3.1820666790008545
random_50	replace_finetune	replace	finetune	5	0.009960573506572392	1.8746448335647583	0.568	0.1266999989748001	0.13519999384880066	3.1039445400238037
random_50	replace_finetune	replace	finetune	6	0.00993844170297569	1.4389634408950807	0.682	0.13819999992847443	0.1462000012397766	3.120405912399292
random_50	replace_finetune	replace	finetune	7	0.009911436253643446	1.1388469066619873	0.742	0.14550000429153442	0.15700000524520874	3.15372633934021
random_50	replace_finetune	replace	finetune	8	0.009879583809693738	0.8917160272598267	0.806	0.15000000596046448	0.16269999742507935	3.1495869159698486
random_50	replace_finetune	replace	finetune	9	0.009842915805643155	0.633599956035614	0.888	0.15960000455379486	0.17239999771118164	3.1695995330810547
random_50	replace_finetune	replace	finetune	10	0.009801468428384716	0.5267593955993652	0.912	0.1664000004529953	0.179299995303154	3.190443277359009
random_50	replace_finetune	replace	finetune	11	0.009755282581475767	0.3913863611221313	0.94	0.16500000655651093	0.1800999939441681	3.193948984146118
random_50	replace_finetune	replace	finetune	12	0.009704403844771127	0.3232923219203949	0.948	0.163100004196167	0.17730000615119934	3.2493748664855957
random_50	replace_finetune	replace	finetune	13	0.009648882429441256	0.2525621688365936	0.968	0.1598999947309494	0.17239999771118164	3.327615737915039
random_50	replace_finetune	replace	finetune	14	0.009588773128419903	0.17343395060300826	0.986	0.16220000386238098	0.1762000024318695	3.3448007106781006
random_50	replace_finetune	replace	finetune	15	0.009524135262330096	0.14591140580177306	0.988	0.1678999960422516	0.17839999496936798	3.3419487476348877
random_50	replace_finetune	replace	finetune	16	0.009455032620941838	0.12863963162899017	0.992	0.1720000058412552	0.18369999527931213	3.3425610065460205
random_50	replace_finetune	replace	finetune	17	0.009381533400219317	0.09521007496118546	0.992	0.1745000034570694	0.18809999525547028	3.344464063644409
random_50	replace_finetune	replace	finetune	18	0.009303710135019717	0.09437527012825012	0.992	0.17679999768733978	0.18970000743865967	3.368715286254883
random_50	replace_finetune	replace	finetune	19	0.009221639627510075	0.06742174130678177	0.996	0.17579999566078186	0.1891999989748001	3.3939194679260254
random_50	replace_finetune	replace	finetune	20	0.00913540287137281	0.06935192218422889	0.994	0.17759999632835388	0.19009999930858612	3.4120359420776367
random_50	replace_finetune	replace	finetune	21	0.009045084971874739	0.0833467827141285	0.992	0.18029999732971191	0.19140000641345978	3.4234812259674072
random_50	replace_finetune	replace	finetune	22	0.008950775061878451	0.06178805327415466	0.994	0.17870000004768372	0.1906999945640564	3.437457323074341
random_50	replace_finetune	replace	finetune	23	0.008852566213878947	0.04883025348186493	0.996	0.17810000479221344	0.19179999828338623	3.4473648071289062
random_50	replace_finetune	replace	finetune	24	0.008750555348152299	0.04669505512714386	0.998	0.17790000140666962	0.19140000641345978	3.459246873855591
random_50	replace_finetune	replace	finetune	25	0.00864484313710706	0.044386694967746734	0.998	0.17749999463558197	0.19040000438690186	3.473621129989624
random_50	replace_finetune	replace	finetune	26	0.008535533905932738	0.039346269309520725	0.996	0.1784999966621399	0.19249999523162842	3.491708517074585
random_50	replace_finetune	replace	finetune	27	0.008422735529643444	0.04403065210580826	0.994	0.18029999732971191	0.19439999759197235	3.5130410194396973
random_50	replace_finetune	replace	finetune	28	0.00830655932661826	0.03175022891163826	0.998	0.18129999935626984	0.19439999759197235	3.5204381942749023
random_50	replace_finetune	replace	finetune	29	0.00818711994874345	0.035688518106937406	0.998	0.18250000476837158	0.19550000131130219	3.527064800262451
random_50	replace_finetune	replace	finetune	30	0.008064535268264884	0.03652091282606125	0.998	0.18080000579357147	0.19539999961853027	3.542462110519409
random_50	replace_finetune	replace	finetune	31	0.007938926261462368	0.030963969215750696	0.996	0.18039999902248383	0.19589999318122864	3.5408973693847656
random_50	replace_finetune	replace	finetune	32	0.007810416889260655	0.02387998577952385	1.0	0.18070000410079956	0.1965000033378601	3.5389761924743652
random_50	replace_finetune	replace	finetune	33	0.0076791339748949845	0.022436364978551865	1.0	0.18129999935626984	0.19740000367164612	3.5348968505859375
random_50	replace_finetune	replace	finetune	34	0.007545207078751858	0.019794036775827407	0.998	0.18199999630451202	0.19769999384880066	3.53230357170105
random_50	replace_finetune	replace	finetune	35	0.007408768370508578	0.01903288400173187	1.0	0.18320000171661377	0.19850000739097595	3.522243022918701
random_50	replace_finetune	replace	finetune	36	0.0072699524986977355	0.022902542442083357	1.0	0.18449999392032623	0.19930000603199005	3.5188796520233154
random_50	replace_finetune	replace	finetune	37	0.007128896457825365	0.026990646362304686	1.0	0.18440000712871552	0.19840000569820404	3.5158231258392334
random_50	replace_finetune	replace	finetune	38	0.006985739453173905	0.02142795367538929	0.998	0.18359999358654022	0.19769999384880066	3.520979404449463
random_50	replace_finetune	replace	finetune	39	0.006840622763423393	0.022250203125178815	1.0	0.18320000171661377	0.1973000019788742	3.528449535369873
random_50	replace_finetune	replace	finetune	40	0.00669368960122646	0.02580777755379677	0.996	0.18310000002384186	0.19789999723434448	3.5347518920898438
random_50	replace_finetune	replace	finetune	41	0.00654508497187474	0.0265179762840271	0.996	0.18449999392032623	0.19920000433921814	3.5330183506011963
random_50	replace_finetune	replace	finetune	42	0.00639495553019615	0.019598646834492684	0.998	0.18479999899864197	0.19779999554157257	3.534726858139038
random_50	replace_finetune	replace	finetune	43	0.006243449435824276	0.01776366777718067	1.0	0.1858000010251999	0.19830000400543213	3.5348618030548096
random_50	replace_finetune	replace	finetune	44	0.006090716206982716	0.016239777624607085	1.0	0.18549999594688416	0.1979999989271164	3.5323777198791504
random_50	replace_finetune	replace	finetune	45	0.005936906572928627	0.015800366908311846	1.0	0.18549999594688416	0.19910000264644623	3.5346012115478516
random_50	replace_finetune	replace	finetune	46	0.005782172325201158	0.013564869314432144	1.0	0.18639999628067017	0.20010000467300415	3.534043788909912
random_50	replace_finetune	replace	finetune	47	0.0056266661678215256	0.014225122533738614	1.0	0.18520000576972961	0.19869999587535858	3.538303852081299
random_50	replace_finetune	replace	finetune	48	0.005470541566592575	0.01871682596206665	0.998	0.18490000069141388	0.19830000400543213	3.540371894836426
random_50	replace_finetune	replace	finetune	49	0.0053139525976465705	0.012285903289914132	1.0	0.18539999425411224	0.19840000569820404	3.5457165241241455
random_50	replace_finetune	replace	finetune	50	0.005157053795390645	0.015386731050908566	1.0	0.1850000023841858	0.19869999587535858	3.5455546379089355
random_50	replace_finetune	replace	finetune	51	0.005000000000000004	0.012797624558210373	1.0	0.18610000610351562	0.1995999962091446	3.5507407188415527
random_50	replace_finetune	replace	finetune	52	0.004842946204609362	0.012896636225283146	1.0	0.18529999256134033	0.19840000569820404	3.5505905151367188
random_50	replace_finetune	replace	finetune	53	0.004686047402353437	0.012667045906186104	1.0	0.18629999458789825	0.19949999451637268	3.553713321685791
random_50	replace_finetune	replace	finetune	54	0.004529458433407432	0.012095225982367992	1.0	0.18549999594688416	0.1987999975681305	3.558910608291626
random_50	replace_finetune	replace	finetune	55	0.0043733338321784825	0.012180455289781093	1.0	0.18539999425411224	0.19850000739097595	3.5539710521698
random_50	replace_finetune	replace	finetune	56	0.004217827674798849	0.013642800390720368	1.0	0.18539999425411224	0.19859999418258667	3.5631155967712402
random_50	replace_finetune	replace	finetune	57	0.00406309342707138	0.010946121707558631	1.0	0.18549999594688416	0.19930000603199005	3.5693342685699463
random_50	replace_finetune	replace	finetune	58	0.003909283793017292	0.010601972557604313	1.0	0.18539999425411224	0.19910000264644623	3.5693652629852295
random_50	replace_finetune	replace	finetune	59	0.0037565505641757287	0.01381420922279358	1.0	0.1842000037431717	0.19820000231266022	3.568410873413086
random_50	replace_finetune	replace	finetune	60	0.0036050444698038572	0.01187760355323553	1.0	0.18479999899864197	0.1981000006198883	3.563490629196167
random_50	replace_finetune	replace	finetune	61	0.003454915028125267	0.010457335889339447	1.0	0.18629999458789825	0.19859999418258667	3.5672695636749268
random_50	replace_finetune	replace	finetune	62	0.003306310398773546	0.01214958333224058	1.0	0.1867000013589859	0.19900000095367432	3.5688018798828125
random_50	replace_finetune	replace	finetune	63	0.0031593772365766143	0.011974005460739135	1.0	0.18559999763965607	0.19830000400543213	3.572017192840576
random_50	replace_finetune	replace	finetune	64	0.0030142605468260987	0.012086204051971436	1.0	0.1860000044107437	0.1987999975681305	3.568885564804077
random_50	replace_finetune	replace	finetune	65	0.002871103542174639	0.011520089246332646	1.0	0.18619999289512634	0.1987999975681305	3.570134401321411
random_50	replace_finetune	replace	finetune	66	0.002730047501302268	0.011029067493975163	1.0	0.18619999289512634	0.1987999975681305	3.5752906799316406
random_50	replace_finetune	replace	finetune	67	0.0025912316294914245	0.010541031539440155	1.0	0.18649999797344208	0.1995999962091446	3.5735042095184326
random_50	replace_finetune	replace	finetune	68	0.002454792921248145	0.009224116310477256	1.0	0.18690000474452972	0.19979999959468842	3.565101146697998
random_50	replace_finetune	replace	finetune	69	0.002320866025105017	0.00899807371944189	1.0	0.18700000643730164	0.19979999959468842	3.5666186809539795
random_50	replace_finetune	replace	finetune	70	0.002189583110739348	0.009191065307706595	1.0	0.18690000474452972	0.2003999948501587	3.5631301403045654
random_50	replace_finetune	replace	finetune	71	0.002061073738537636	0.008830891609191895	1.0	0.1868000030517578	0.20010000467300415	3.56260085105896
random_50	replace_finetune	replace	finetune	72	0.001935464731735118	0.011075831852853298	1.0	0.18619999289512634	0.19949999451637268	3.5592827796936035
random_50	replace_finetune	replace	finetune	73	0.0018128800512565522	0.013096174195408821	1.0	0.18610000610351562	0.1996999979019165	3.5669753551483154
random_50	replace_finetune	replace	finetune	74	0.0016934406733817423	0.009300865098834038	1.0	0.18610000610351562	0.1995999962091446	3.5690698623657227
random_50	replace_finetune	replace	finetune	75	0.0015772644703565572	0.0072089690789580345	1.0	0.1858000010251999	0.19869999587535858	3.560239553451538
random_50	replace_finetune	replace	finetune	76	0.0014644660940672635	0.008415200710296632	1.0	0.18649999797344208	0.19949999451637268	3.564190149307251
random_50	replace_finetune	replace	finetune	77	0.001355156862892944	0.00831429335474968	1.0	0.18629999458789825	0.19949999451637268	3.562805414199829
random_50	replace_finetune	replace	finetune	78	0.0012494446518477027	0.010915017150342465	1.0	0.186599999666214	0.19939999282360077	3.5657012462615967
random_50	replace_finetune	replace	finetune	79	0.001147433786121055	0.01030704464018345	1.0	0.18629999458789825	0.19930000603199005	3.571773052215576
random_50	replace_finetune	replace	finetune	80	0.0010492249381215486	0.009408273302018643	1.0	0.186599999666214	0.19920000433921814	3.567617654800415
random_50	replace_finetune	replace	finetune	81	0.0009549150281252639	0.010003821201622486	1.0	0.18629999458789825	0.19949999451637268	3.5656590461730957
random_50	replace_finetune	replace	finetune	82	0.000864597128627192	0.008975678004324436	1.0	0.18700000643730164	0.19930000603199005	3.56974720954895
random_50	replace_finetune	replace	finetune	83	0.0007783603724899262	0.008150080785155295	1.0	0.1867000013589859	0.1996999979019165	3.569323778152466
random_50	replace_finetune	replace	finetune	84	0.0006962898649802817	0.008334908571094275	1.0	0.1860000044107437	0.19910000264644623	3.5665125846862793
random_50	replace_finetune	replace	finetune	85	0.0006184665997806825	0.009793828703463077	1.0	0.1867000013589859	0.19939999282360077	3.5698554515838623
random_50	replace_finetune	replace	finetune	86	0.0005449673790581614	0.0099062477722764	1.0	0.1868000030517578	0.20000000298023224	3.571986675262451
random_50	replace_finetune	replace	finetune	87	0.0004758647376699035	0.009634477466344833	1.0	0.18639999628067017	0.1996999979019165	3.5715253353118896
random_50	replace_finetune	replace	finetune	88	0.0004112268715800957	0.009355636477470399	1.0	0.18649999797344208	0.1996999979019165	3.568983554840088
random_50	replace_finetune	replace	finetune	89	0.0003511175705587435	0.009199480392038823	1.0	0.18619999289512634	0.1995999962091446	3.577540159225464
random_50	replace_finetune	replace	finetune	90	0.00029559615522887296	0.007578836545348167	1.0	0.1858000010251999	0.19900000095367432	3.5754566192626953
random_50	replace_finetune	replace	finetune	91	0.0002447174185242325	0.010041057981550694	1.0	0.18569999933242798	0.1988999992609024	3.5793542861938477
random_50	replace_finetune	replace	finetune	92	0.00019853157161528535	0.010322009541094303	1.0	0.18559999763965607	0.1988999992609024	3.5799808502197266
random_50	replace_finetune	replace	finetune	93	0.00015708419435684528	0.013045394271612167	0.998	0.18610000610351562	0.1987999975681305	3.584977388381958
random_50	replace_finetune	replace	finetune	94	0.00012041619030626346	0.008613950759172439	1.0	0.18619999289512634	0.19900000095367432	3.5824272632598877
random_50	replace_finetune	replace	finetune	95	8.856374635655646e-05	0.008814153354614973	1.0	0.18490000069141388	0.1981000006198883	3.582580804824829
random_50	replace_finetune	replace	finetune	96	6.155829702431174e-05	0.01088401646912098	1.0	0.18629999458789825	0.1988999992609024	3.585517644882202
random_50	replace_finetune	replace	finetune	97	3.94264934276112e-05	0.010447873570024966	1.0	0.1868000030517578	0.19920000433921814	3.578216791152954
random_50	replace_finetune	replace	finetune	98	2.2190176984600033e-05	0.009913544945418835	1.0	0.18649999797344208	0.1996999979019165	3.573058605194092
random_50	replace_finetune	replace	finetune	99	9.866357858642211e-06	0.009626046217978001	1.0	0.18610000610351562	0.19910000264644623	3.5745508670806885
random_50	replace_finetune	replace	finetune	100	2.4671981713420015e-06	0.011218114867806434	1.0	0.186599999666214	0.19990000128746033	3.5731453895568848
random_50	adapter_frozen	adapter	frozen	1	0.01	5.459155277252197	0.036	0.009800000116229057	0.00989999994635582	9.37033748626709
random_50	adapter_frozen	adapter	frozen	2	0.009997532801828659	3.698636163711548	0.192	0.013399999588727951	0.014600000344216824	12.085753440856934
random_50	adapter_frozen	adapter	frozen	3	0.00999013364214136	2.9653359203338625	0.298	0.010499999858438969	0.011800000444054604	21.39531898498535
random_50	adapter_frozen	adapter	frozen	4	0.009977809823015401	2.218544542312622	0.424	0.016200000420212746	0.017400000244379044	29.0389461517334
random_50	adapter_frozen	adapter	frozen	5	0.009960573506572392	1.786818223953247	0.516	0.010499999858438969	0.012000000104308128	62.120506286621094
random_50	adapter_frozen	adapter	frozen	6	0.00993844170297569	1.372905647277832	0.634	0.011099999770522118	0.012299999594688416	67.61846160888672
random_50	adapter_frozen	adapter	frozen	7	0.009911436253643446	1.1106216688156128	0.682	0.010900000110268593	0.012500000186264515	79.47628784179688
random_50	adapter_frozen	adapter	frozen	8	0.009879583809693738	0.9336773972511292	0.702	0.010300000198185444	0.011699999682605267	100.96575164794922
random_50	adapter_frozen	adapter	frozen	9	0.009842915805643155	0.707916254043579	0.794	0.010200000368058681	0.011599999852478504	116.16915130615234
random_50	adapter_frozen	adapter	frozen	10	0.009801468428384716	0.5739510498046875	0.818	0.010300000198185444	0.011900000274181366	125.87006378173828
random_50	adapter_frozen	adapter	frozen	11	0.009755282581475767	0.46834411811828613	0.862	0.012400000356137753	0.01269999984651804	133.60398864746094
random_50	adapter_frozen	adapter	frozen	12	0.009704403844771127	0.4232064468860626	0.872	0.012000000104308128	0.01269999984651804	144.04684448242188
random_50	adapter_frozen	adapter	frozen	13	0.009648882429441256	0.3391696674823761	0.902	0.010900000110268593	0.01209999993443489	148.80067443847656
random_50	adapter_frozen	adapter	frozen	14	0.009588773128419903	0.24388807559013367	0.922	0.010300000198185444	0.011800000444054604	153.42141723632812
random_50	adapter_frozen	adapter	frozen	15	0.009524135262330096	0.1760346792936325	0.948	0.010300000198185444	0.011800000444054604	157.543701171875
random_50	adapter_frozen	adapter	frozen	16	0.009455032620941838	0.2349545360803604	0.922	0.010200000368058681	0.011800000444054604	159.04373168945312
random_50	adapter_frozen	adapter	frozen	17	0.009381533400219317	0.17143818497657776	0.95	0.010300000198185444	0.011900000274181366	155.34652709960938
random_50	adapter_frozen	adapter	frozen	18	0.009303710135019717	0.12598465585708618	0.962	0.010300000198185444	0.011900000274181366	149.59500122070312
random_50	adapter_frozen	adapter	frozen	19	0.009221639627510075	0.12830891847610473	0.962	0.010300000198185444	0.011699999682605267	143.03477478027344
random_50	adapter_frozen	adapter	frozen	20	0.00913540287137281	0.1539444502592087	0.958	0.010400000028312206	0.011900000274181366	146.28622436523438
random_50	adapter_frozen	adapter	frozen	21	0.009045084971874739	0.13145360308885573	0.962	0.010599999688565731	0.01209999993443489	150.7640380859375
random_50	adapter_frozen	adapter	frozen	22	0.008950775061878451	0.07789269530773163	0.98	0.012299999594688416	0.013299999758601189	152.19261169433594
random_50	adapter_frozen	adapter	frozen	23	0.008852566213878947	0.07891419911384583	0.978	0.012799999676644802	0.013100000098347664	156.20367431640625
random_50	adapter_frozen	adapter	frozen	24	0.008750555348152299	0.0959204811155796	0.972	0.012199999764561653	0.012600000016391277	156.9590301513672
random_50	adapter_frozen	adapter	frozen	25	0.00864484313710706	0.09440762543678284	0.978	0.012000000104308128	0.012400000356137753	158.7978973388672
random_50	adapter_frozen	adapter	frozen	26	0.008535533905932738	0.09029378402233124	0.976	0.01269999984651804	0.013399999588727951	163.370361328125
random_50	adapter_frozen	adapter	frozen	27	0.008422735529643444	0.078155608355999	0.978	0.013199999928474426	0.014000000432133675	179.48419189453125
random_50	adapter_frozen	adapter	frozen	28	0.00830655932661826	0.0747983467578888	0.982	0.013799999840557575	0.014399999752640724	187.65301513671875
random_50	adapter_frozen	adapter	frozen	29	0.00818711994874345	0.04620542253553867	0.986	0.014100000262260437	0.014700000174343586	191.24368286132812
random_50	adapter_frozen	adapter	frozen	30	0.008064535268264884	0.06376518654823303	0.988	0.014600000344216824	0.014700000174343586	189.82432556152344
random_50	adapter_frozen	adapter	frozen	31	0.007938926261462368	0.051549180537462234	0.982	0.014000000432133675	0.014999999664723873	187.20066833496094
random_50	adapter_frozen	adapter	frozen	32	0.007810416889260655	0.04567372876405716	0.982	0.012400000356137753	0.013700000010430813	185.34922790527344
random_50	adapter_frozen	adapter	frozen	33	0.0076791339748949845	0.03320848441123962	0.99	0.01119999960064888	0.013199999928474426	183.9222412109375
random_50	adapter_frozen	adapter	frozen	34	0.007545207078751858	0.02684888109564781	0.996	0.010900000110268593	0.012799999676644802	183.46774291992188
random_50	adapter_frozen	adapter	frozen	35	0.007408768370508578	0.0281445192694664	0.99	0.01080000028014183	0.012299999594688416	183.75064086914062
random_50	adapter_frozen	adapter	frozen	36	0.0072699524986977355	0.04170257356762886	0.992	0.010400000028312206	0.01209999993443489	185.2592010498047
random_50	adapter_frozen	adapter	frozen	37	0.007128896457825365	0.04243941828608513	0.986	0.010900000110268593	0.012600000016391277	182.1682586669922
random_50	adapter_frozen	adapter	frozen	38	0.006985739453173905	0.014248376280069351	0.998	0.010900000110268593	0.01269999984651804	179.09046936035156
random_50	adapter_frozen	adapter	frozen	39	0.006840622763423393	0.024206421822309494	0.994	0.010999999940395355	0.013000000268220901	173.81399536132812
random_50	adapter_frozen	adapter	frozen	40	0.00669368960122646	0.028722619593143463	0.994	0.010999999940395355	0.012799999676644802	170.41525268554688
random_50	adapter_frozen	adapter	frozen	41	0.00654508497187474	0.03101989460736513	0.992	0.011099999770522118	0.012900000438094139	168.86737060546875
random_50	adapter_frozen	adapter	frozen	42	0.00639495553019615	0.017965272903442384	0.996	0.011099999770522118	0.012900000438094139	166.39926147460938
random_50	adapter_frozen	adapter	frozen	43	0.006243449435824276	0.018152391657233237	0.996	0.011099999770522118	0.012900000438094139	166.2422637939453
random_50	adapter_frozen	adapter	frozen	44	0.006090716206982716	0.01762102547287941	0.996	0.011099999770522118	0.012900000438094139	165.1369171142578
random_50	adapter_frozen	adapter	frozen	45	0.005936906572928627	0.014906043570488692	0.996	0.01119999960064888	0.012799999676644802	164.0762176513672
random_50	adapter_frozen	adapter	frozen	46	0.005782172325201158	0.022164673790335654	0.996	0.01119999960064888	0.012900000438094139	162.5188446044922
random_50	adapter_frozen	adapter	frozen	47	0.0056266661678215256	0.012701641537249089	1.0	0.01140000019222498	0.013000000268220901	162.88076782226562
random_50	adapter_frozen	adapter	frozen	48	0.005470541566592575	0.01009388490766287	0.998	0.01140000019222498	0.013100000098347664	163.90957641601562
random_50	adapter_frozen	adapter	frozen	49	0.0053139525976465705	0.012791474625468254	0.998	0.011300000362098217	0.013000000268220901	163.3069305419922
random_50	adapter_frozen	adapter	frozen	50	0.005157053795390645	0.014038249410688878	0.996	0.011300000362098217	0.013000000268220901	160.84986877441406
random_50	adapter_frozen	adapter	frozen	51	0.005000000000000004	0.014420805536210536	0.996	0.011099999770522118	0.013000000268220901	161.41375732421875
random_50	adapter_frozen	adapter	frozen	52	0.004842946204609362	0.007092717923223972	1.0	0.010999999940395355	0.01269999984651804	163.6587677001953
random_50	adapter_frozen	adapter	frozen	53	0.004686047402353437	0.0068138822615146635	1.0	0.010999999940395355	0.012600000016391277	163.5416259765625
random_50	adapter_frozen	adapter	frozen	54	0.004529458433407432	0.007453470602631569	1.0	0.010999999940395355	0.01269999984651804	163.4789581298828
random_50	adapter_frozen	adapter	frozen	55	0.0043733338321784825	0.006462535418570042	1.0	0.010999999940395355	0.012600000016391277	163.18101501464844
random_50	adapter_frozen	adapter	frozen	56	0.004217827674798849	0.013687226809561253	0.998	0.010999999940395355	0.012600000016391277	164.03005981445312
random_50	adapter_frozen	adapter	frozen	57	0.00406309342707138	0.006133788302540779	1.0	0.011099999770522118	0.012900000438094139	162.30728149414062
random_50	adapter_frozen	adapter	frozen	58	0.003909283793017292	0.008313995286822319	0.998	0.011099999770522118	0.012900000438094139	162.27113342285156
random_50	adapter_frozen	adapter	frozen	59	0.0037565505641757287	0.014850127130746842	0.998	0.011099999770522118	0.012900000438094139	160.01718139648438
random_50	adapter_frozen	adapter	frozen	60	0.0036050444698038572	0.009204382844269275	0.998	0.011099999770522118	0.01269999984651804	159.60736083984375
random_50	adapter_frozen	adapter	frozen	61	0.003454915028125267	0.009938913255929946	0.996	0.01119999960064888	0.012799999676644802	158.62738037109375
random_50	adapter_frozen	adapter	frozen	62	0.003306310398773546	0.005869708184152842	1.0	0.011300000362098217	0.013000000268220901	157.04092407226562
random_50	adapter_frozen	adapter	frozen	63	0.0031593772365766143	0.006821780145168305	1.0	0.01119999960064888	0.012900000438094139	157.48513793945312
random_50	adapter_frozen	adapter	frozen	64	0.0030142605468260987	0.01176246039941907	0.998	0.011099999770522118	0.01269999984651804	158.24661254882812
random_50	adapter_frozen	adapter	frozen	65	0.002871103542174639	0.008799801632761955	1.0	0.011099999770522118	0.012799999676644802	157.25637817382812
random_50	adapter_frozen	adapter	frozen	66	0.002730047501302268	0.008907681077718735	0.996	0.011300000362098217	0.013000000268220901	157.88946533203125
random_50	adapter_frozen	adapter	frozen	67	0.0025912316294914245	0.006330053906887769	0.998	0.011300000362098217	0.013000000268220901	157.1013946533203
random_50	adapter_frozen	adapter	frozen	68	0.002454792921248145	0.004501516904681921	1.0	0.01119999960064888	0.012900000438094139	156.43057250976562
