seed	subset	restored_group_count	restored_groups	restored_param_count	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms
48	38	3	layer1_1_conv1,layer2_0_conv1,bn_gamma	115392	4.658309631347656	4.053995056152344	0.01	4.559429931640625	0.5106457545195953	11.518265380859376	0.30093646563295756
48	39	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,bn_gamma	152256	4.656882934570312	4.052567749023438	0.01	4.558410034179688	0.5169536326882802	11.655477294921875	0.3028753603162838
48	40	2	layer2_1_conv1,bn_gamma	152256	4.653456115722657	4.049141540527343	0.0	4.559780883789062	0.5252080051169403	11.83662841796875	0.3067384000168904
48	41	3	layer1_0_conv1,layer2_1_conv1,bn_gamma	189120	4.653450927734375	4.049136047363281	0.01	4.5601708984375	0.5235090975403575	11.78904296875	0.30415379940320697
48	42	3	layer1_1_conv1,layer2_1_conv1,bn_gamma	189120	4.651316528320312	4.047001647949219	0.01	4.560825500488281	0.5185888200866344	11.683623046875	0.30173827050395635
48	43	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,bn_gamma	225984	4.655028076171875	4.0507135009765625	0.0	4.560760498046875	0.5187280489402171	11.67994873046875	0.3000871455458814
48	44	3	layer2_0_conv1,layer2_1_conv1,bn_gamma	225984	4.65482421875	4.050509338378906	0.01	4.557384643554688	0.5288985326477226	11.9191162109375	0.3091141577152363
48	45	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.6434130859375	4.039098205566407	0.01	4.558035888671875	0.5258023624800943	11.844039306640624	0.30678896690533664
48	46	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.658315124511719	4.054000244140625	0.01	4.559483337402344	0.5164874268411197	11.646568603515625	0.3022849587542564
48	47	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	299712	4.646787719726563	4.04247314453125	0.01	4.558883056640625	0.5215984776854972	11.76206298828125	0.30311492211017815
48	48	2	layer3_0_conv1,bn_gamma	299712	4.656817016601562	4.052502136230469	0.01	4.548428649902344	0.5762014028450686	12.969893798828124	0.3366894201263235
48	49	3	layer1_0_conv1,layer3_0_conv1,bn_gamma	336576	4.660208129882813	4.0558935546875	0.01	4.545114135742187	0.5919833593865012	13.317861328125	0.3455375221292454
48	50	3	layer1_1_conv1,layer3_0_conv1,bn_gamma	336576	4.647797241210937	4.043482360839843	0.02	4.546441955566406	0.5809997347964077	13.083057861328125	0.34129726879011757
48	51	4	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,bn_gamma	373440	4.659656372070312	4.055341796875	0.02	4.543037109375	0.5998937194790509	13.49509521484375	0.35088276301195853
48	52	3	layer2_0_conv1,layer3_0_conv1,bn_gamma	373440	4.665162963867187	4.060847778320312	0.01	4.536250610351562	0.62545085666972	14.04974853515625	0.37002421531823426
48	53	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.657239074707031	4.0529241943359375	0.01	4.532457885742187	0.6450577868221139	14.487314453125	0.37921549880147304
48	54	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.663174743652344	4.058860168457032	0.01	4.5363330078125	0.6236712560085554	14.027796630859376	0.36900586991435513
48	55	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	447168	4.650215759277343	4.04590087890625	0.01	4.530352783203125	0.6556565571509665	14.741395263671874	0.38363349463143204
48	56	3	layer2_1_conv1,layer3_0_conv1,bn_gamma	447168	4.650023193359375	4.0457086181640625	0.01	4.546650085449219	0.5851673323800344	13.1747314453125	0.3416406339326548
48	57	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.646190185546875	4.041875610351562	0.02	4.543359375	0.6038293076388987	13.58828125	0.350767730112508
48	58	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.63764892578125	4.033334350585937	0.02	4.544068603515625	0.5955095740893098	13.41705810546875	0.34894473309940144
48	59	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.647743530273438	4.043428955078125	0.01	4.541305847167969	0.6143093244001119	13.82591796875	0.3567437812888702
48	60	4	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.649306335449219	4.044991149902343	0.01	4.537023620605469	0.630385307074948	14.17181640625	0.36896554214325017
48	61	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.646426391601563	4.042111206054687	0.01	4.532908325195312	0.652468293687577	14.66716552734375	0.3792031375545962
48	62	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.650694885253906	4.0463800048828125	0.01	4.535596313476563	0.6345468974115691	14.279833984375	0.37224348209328995
48	63	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	594624	4.635892333984375	4.0315771484375	0.01	4.528918151855469	0.6692182096184778	15.054071044921875	0.3892072553250469
48	64	1	head	51300	109.1917578125	108.58744140625	0.01	0.054488182067871094	8.324268572410732	173.6625	27.11792764943516
48	65	2	layer1_0_conv1,head	88164	75.0837841796875	74.4794677734375	0.01	0.05105852127075195	5.781333825405799	118.95189453125	18.85639944422052
48	66	2	layer1_1_conv1,head	88164	366.272265625	365.6679296875	0.0	0.01699497103691101	26.606846804441144	566.665546875	88.42216916588282
48	67	3	layer1_0_conv1,layer1_1_conv1,head	125028	89.71537109375	89.1110546875	0.01	0.00543542206287384	6.9939077841897515	142.040029296875	22.016596013008005
48	68	2	layer2_0_conv1,head	125028	22.1429052734375	21.5385888671875	0.01	0.6632866668701172	2.417355536135704	54.35916015625	9.28456380235496
48	69	3	layer1_0_conv1,layer2_0_conv1,head	161892	27.0449609375	26.44064453125	0.02	0.5170708084106446	2.695038822156313	59.028603515625	9.577532302216474
48	70	3	layer1_1_conv1,layer2_0_conv1,head	161892	29.44407958984375	28.8397607421875	0.02	0.40526771545410156	2.8620480376343376	62.900966796875	9.957740393784125
48	71	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,head	198756	34.02108154296875	33.416767578125	0.02	0.35208122253417967	3.1492070244448045	68.295263671875	10.671442030016374
48	72	2	layer2_1_conv1,head	198756	28.3615625	27.75724609375	0.02	0.18167022705078126	2.7236449065817	58.799853515625	8.741072946154837
48	73	3	layer1_0_conv1,layer2_1_conv1,head	235620	27.7336572265625	27.1293408203125	0.02	0.2311021614074707	2.5835000786239584	57.0719482421875	8.332110326921986
48	74	3	layer1_1_conv1,layer2_1_conv1,head	235620	111.408583984375	110.80427734375	0.01	0.0010172083973884582	8.64298312080745	182.68265625	26.945172109303737
48	75	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,head	272484	23.40925048828125	22.8049365234375	0.02	0.35596038818359377	2.3435828065365536	51.588798828125	8.338614243386008
48	76	3	layer2_0_conv1,layer2_1_conv1,head	272484	19.254320068359377	18.650006103515626	0.02	0.8404280090332031	2.29091315441129	51.749619140625	8.841441129702782
48	77	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,head	309348	18.45955322265625	17.855238037109373	0.03	0.9413011169433594	2.1924934635913114	49.463837890625	8.70958810736765
48	78	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,head	309348	18.887899169921877	18.283582763671873	0.03	0.885262451171875	2.276595744438118	51.3698193359375	8.698115097536936
48	79	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,head	346212	18.996419677734377	18.3921044921875	0.01	0.8141757202148437	2.3036191909586803	51.92990234375	8.756570390284086
48	80	2	layer3_0_conv1,head	346212	18.618662109375	18.01434814453125	0.02	0.5351911163330079	1.8167638256911227	39.6565478515625	6.742233031422156
48	81	3	layer1_0_conv1,layer3_0_conv1,head	383076	15.64044921875	15.03613525390625	0.03	0.5805713272094727	1.5393808165427565	34.64460693359375	5.695107549467349
48	82	3	layer1_1_conv1,layer3_0_conv1,head	383076	70.4101171875	69.80580078125	0.0	0.07381306171417236	5.439979678845317	112.831298828125	19.06855985647579
48	83	4	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,head	419940	17.42224853515625	16.817933349609376	0.06	0.7858306884765625	1.8545692721110725	41.83443359375	7.407370484861683
48	84	3	layer2_0_conv1,layer3_0_conv1,head	419940	16.218477783203124	15.61416259765625	0.03	0.7902259826660156	1.9192657274638099	43.35232421875	7.680630263852049
48	85	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,head	456804	15.20951416015625	14.6052001953125	0.06	0.815696792602539	1.8236251041559535	41.1539453125	7.583524081850074
48	86	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,head	456804	15.0249951171875	14.42068115234375	0.05	0.7837272644042969	1.811921041692525	40.8755419921875	7.509387458375017
48	87	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,head	493668	13.787813720703125	13.18349853515625	0.04	0.7264481353759765	1.794652667855869	40.44756591796875	7.494917027559411
48	88	3	layer2_1_conv1,layer3_0_conv1,head	493668	15.006966552734376	14.4026513671875	0.02	0.7509367370605469	1.5000833106747251	32.98669921875	5.693489703160971
48	89	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,head	530532	12.824091796875	12.21977783203125	0.01	0.9108421325683593	1.3336411184469756	30.034462890625	5.062498456789888
48	90	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,head	530532	62.2904296875	61.68611328125	0.0	0.07189330101013183	4.498349577987604	92.44970703125	16.377229619199944
48	91	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,head	567396	13.72340087890625	13.1190869140625	0.06	0.6084314727783203	1.4867904894344248	33.5351806640625	5.901931357615065
48	92	4	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	567396	15.59626220703125	14.99194580078125	0.06	0.6921183013916016	1.8122005241545687	40.9273193359375	7.222352023406225
48	93	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	604260	14.1974951171875	13.593179931640625	0.07	0.7624021911621094	1.7024864413579959	38.38699951171875	7.034668169146289
48	94	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	604260	14.07838134765625	13.4740673828125	0.07	0.7457521057128906	1.6885385439932312	38.066669921875	6.984333808603366
48	95	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	641124	12.17958740234375	11.5752734375	0.08	0.7598004150390625	1.6623915099117184	37.433271484375	6.84913429748607
48	96	2	bn_gamma,head	56100	4.68809814453125	4.083783569335938	0.13	2.500185546875	0.5228630899691149	11.79120361328125	2.4913692426304457
48	97	3	layer1_0_conv1,bn_gamma,head	92964	4.302144775390625	3.6978298950195314	0.1	2.4719863891601563	0.5202906881806741	11.7219189453125	2.45579146483369
48	98	3	layer1_1_conv1,bn_gamma,head	92964	4.293194580078125	3.68887939453125	0.09	2.450808410644531	0.515152982192917	11.611298828125	2.4101654831670793
48	99	4	layer1_0_conv1,layer1_1_conv1,bn_gamma,head	129828	3.9785311889648436	3.37421630859375	0.14	2.4795040893554687	0.5149568795234749	11.59528564453125	2.4051668016480687
48	100	3	layer2_0_conv1,bn_gamma,head	129828	3.2757684326171876	2.671453857421875	0.25	2.3195260620117186	0.5240641290574524	11.809752197265626	2.429636997063553
48	101	4	layer1_0_conv1,layer2_0_conv1,bn_gamma,head	166692	2.7062322998046877	2.101917724609375	0.32	2.293551330566406	0.5223474979066483	11.76414306640625	2.411524090176169
48	102	4	layer1_1_conv1,layer2_0_conv1,bn_gamma,head	166692	2.559226379394531	1.9549118041992188	0.31	2.35068359375	0.5106457545195953	11.518265380859376	2.338406742581367
48	103	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,bn_gamma,head	203556	2.2332858276367187	1.628970947265625	0.37	2.2053408813476563	0.5169536326882802	11.655477294921875	2.371934040767154
48	104	3	layer2_1_conv1,bn_gamma,head	203556	4.597952880859375	3.9936376953125	0.13	2.4964530944824217	0.5252080051169403	11.83662841796875	2.5092906274732307
48	105	4	layer1_0_conv1,layer2_1_conv1,bn_gamma,head	240420	4.234805908203125	3.630491027832031	0.09	2.434065399169922	0.5235090975403575	11.78904296875	2.4777677075343445
48	106	4	layer1_1_conv1,layer2_1_conv1,bn_gamma,head	240420	4.156372985839844	3.55205810546875	0.1	2.4023869323730467	0.5185888200866344	11.683623046875	2.447093221431296
48	107	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,bn_gamma,head	277284	3.8717236328125	3.267408447265625	0.13	2.4210450744628904	0.5187280489402171	11.67994873046875	2.4493578558981537
48	108	4	layer2_0_conv1,layer2_1_conv1,bn_gamma,head	277284	3.029940185546875	2.425625	0.25	2.2755079650878907	0.5288985326477226	11.9191162109375	2.4467678776040445
48	109	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	314148	2.5143801879882814	1.9100653076171874	0.33	2.181335906982422	0.5258023624800943	11.844039306640624	2.4334196617106554
48	110	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	314148	2.3064028930664064	1.7020880126953124	0.38	2.2607127380371095	0.5164874268411197	11.646568603515625	2.3807163936250366
48	111	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	351012	1.956466827392578	1.3521519470214844	0.41	2.0929080200195314	0.5215984776854972	11.76206298828125	2.416913223773249
48	112	3	layer3_0_conv1,bn_gamma,head	351012	3.4367941284179686	2.832479248046875	0.32	2.000777130126953	0.5762014028450686	12.969893798828124	2.553231943904627
48	113	4	layer1_0_conv1,layer3_0_conv1,bn_gamma,head	387876	2.8901654052734376	2.2858505249023438	0.36	1.8844680786132812	0.5919833593865012	13.317861328125	2.6055318255108686
48	114	4	layer1_1_conv1,layer3_0_conv1,bn_gamma,head	387876	2.6516326904296874	2.0473179626464844	0.41	1.769183349609375	0.5809997347964077	13.083057861328125	2.560641704241341
48	115	5	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,bn_gamma,head	424740	2.197753143310547	1.5934384155273438	0.51	1.6188958740234376	0.5998937194790509	13.49509521484375	2.641501999336741
48	116	4	layer2_0_conv1,layer3_0_conv1,bn_gamma,head	424740	1.8766278076171874	1.2723130798339843	0.54	1.3468087768554688	0.62545085666972	14.04974853515625	2.7139333770378373
48	117	5	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	461604	1.274795379638672	0.6704805755615234	0.69	1.073605499267578	0.6450577868221139	14.487314453125	2.8182144724097915
48	118	5	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	461604	1.1870840454101563	0.5827693176269532	0.69	1.036175765991211	0.6236712560085554	14.027796630859376	2.7501755625777786
48	119	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	498468	0.8067691040039062	0.2024542808532715	0.86	0.8083052062988281	0.6556565571509665	14.741395263671874	2.917311610241525
48	120	4	layer2_1_conv1,layer3_0_conv1,bn_gamma,head	498468	3.2741436767578125	2.6698291015625	0.33	1.8952691650390625	0.5851673323800344	13.1747314453125	2.5728968960104095
48	121	5	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	535332	2.8149688720703123	2.210653991699219	0.35	1.7505723571777343	0.6038293076388987	13.58828125	2.64786042754334
48	122	5	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	535332	2.4455645751953123	1.8412496948242187	0.42	1.651793212890625	0.5955095740893098	13.41705810546875	2.6336524068297242
48	123	6	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	572196	1.9671939086914063	1.3628790283203125	0.51	1.5419903564453126	0.6143093244001119	13.82591796875	2.7240531611919767
48	124	5	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	572196	1.5969769287109374	0.9926622009277344	0.57	1.2259424591064454	0.630385307074948	14.17181640625	2.7484660494537674
48	125	6	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	609060	0.9766114807128906	0.3722966003417969	0.8	0.9663468933105469	0.652468293687577	14.66716552734375	2.8708317610058587
48	126	6	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	609060	0.8426288604736328	0.23831409454345703	0.87	0.8839288330078126	0.6345468974115691	14.279833984375	2.8306169270143213
48	127	7	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	645924	0.6043149185180664	8.790404535830021e-08	1.0	0.6043898010253906	0.6692182096184778	15.054071044921875	3.0192719528058416
49	0	0		0	12.06871337890625	11.484593505859374	0.01	1.276893081665039	7.907198250941196	167.2719140625	4.446770949239459
49	1	1	layer1_0_conv1	36864	8.381632080078125	7.797510375976563	0.01	2.2502899169921875	5.3206612404057685	108.04494140625	3.033892147473275
49	2	1	layer1_1_conv1	36864	36.251669921875	35.667548828125	0.01	0.66639892578125	27.377171717509462	581.1105078125	15.30758227154112
49	3	2	layer1_0_conv1,layer1_1_conv1	73728	10.67021240234375	10.08609130859375	0.01	1.5232545471191405	6.680693454953797	135.46220703125	3.8776726670130373
49	4	1	layer2_0_conv1	73728	5.7153125	5.13119140625	0.01	3.7690328979492187	2.4354108885954058	54.724482421875	1.5216081644924229
49	5	2	layer1_0_conv1,layer2_0_conv1	110592	5.846998291015625	5.262877197265625	0.01	3.618958740234375	2.6313101936033574	58.2615625	1.6293616944220826
49	6	2	layer1_1_conv1,layer2_0_conv1	110592	6.0437164306640625	5.459595336914062	0.01	3.497623291015625	2.8425287126820504	62.7466943359375	1.75223361919865
49	7	3	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1	147456	6.310316162109375	5.726194458007813	0.01	3.3380523681640626	3.090607621285821	67.6455224609375	1.8903988501107378
49	8	1	layer2_1_conv1	147456	5.9609375	5.37681640625	0.01	3.4470123291015624	2.670957673303365	58.11484375	1.7001640545841452
49	9	2	layer1_0_conv1,layer2_1_conv1	184320	5.783682250976563	5.1995611572265625	0.01	3.5313861083984377	2.490854855296922	54.899560546875	1.589988698859209
49	10	2	layer1_1_conv1,layer2_1_conv1	184320	13.582803955078125	12.99868408203125	0.01	0.8917149353027344	8.735309654821917	184.4494140625	5.107814478815769
49	11	3	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1	221184	5.652841186523437	5.068719482421875	0.0	3.745699768066406	2.3154847713950746	50.5668603515625	1.469382908847282
49	12	2	layer2_0_conv1,layer2_1_conv1	221184	5.553892211914063	4.969771423339844	0.02	3.8388272094726563	2.2873065470623684	51.6637353515625	1.4338491683228052
49	13	3	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1	258048	5.5368499755859375	4.952728881835937	0.01	3.892479248046875	2.1920375650347412	49.430390625	1.3594620661772803
49	14	3	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1	258048	5.578640747070312	4.9945199584960935	0.02	3.8495172119140624	2.2936717672285303	51.7207373046875	1.4086304851699043
49	15	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1	294912	5.608594360351563	5.024473571777344	0.01	3.8380340576171874	2.3127631290332404	52.05994140625	1.414269011163541
49	16	1	layer3_0_conv1	294912	5.13077880859375	4.54665771484375	0.0	4.104313049316406	1.7646035485609084	38.90417236328125	1.1207130995765597
49	17	2	layer1_0_conv1,layer3_0_conv1	331776	4.989319458007812	4.405198364257813	0.0	4.183448791503906	1.5260196466343618	34.342119140625	0.9956273050036093
49	18	2	layer1_1_conv1,layer3_0_conv1	331776	7.655894165039062	7.0717724609375	0.0	2.9738653564453124	5.569047454527682	115.530986328125	3.1602559973442026
49	19	3	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1	368640	5.391129150390625	4.807007751464844	0.01	4.010432434082031	1.8820186831512775	42.488017578125	1.246483295302729
49	20	2	layer2_0_conv1,layer3_0_conv1	368640	5.335194091796875	4.751073303222657	0.01	4.044483337402344	1.9135463270844626	43.21494140625	1.2239052426428894
49	21	3	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1	405504	5.253271484375	4.6691500854492185	0.02	4.0788525390625	1.8160372609084354	40.978974609375	1.1558289774010686
49	22	3	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1	405504	5.302047119140625	4.7179257202148435	0.02	4.083257751464844	1.8036343653379765	40.683330078125	1.1623058473622594
49	23	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1	442368	5.242093505859375	4.657972412109375	0.01	4.077409057617188	1.7937602079413375	40.42957275390625	1.1389481681303588
49	24	2	layer2_1_conv1,layer3_0_conv1	442368	4.979452514648438	4.3953314208984375	0.0	4.225872192382813	1.479279958478665	32.746611328125	0.9691512273956526
49	25	3	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1	479232	4.9347119140625	4.3505908203125	0.0	4.273806457519531	1.3332090764956526	30.0122314453125	0.8864701330981208
49	26	3	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1	479232	6.760317993164063	6.176196899414062	0.0	3.2242556762695314	4.628831288949998	94.84615234375	2.6184468798316303
49	27	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1	516096	5.137969970703125	4.553849182128906	0.0	4.180913391113282	1.5052005388350667	33.94747802734375	1.0118896211883734
49	28	3	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	516096	5.292982177734375	4.708861389160156	0.02	4.069572448730469	1.8008906386244437	40.6622509765625	1.1773322929933587
49	29	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	552960	5.2014599609375	4.6173388671875	0.0	4.118414306640625	1.6850532935342968	37.96993408203125	1.0972853577123864
49	30	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	552960	5.223040161132812	4.638919067382813	0.01	4.129253540039063	1.6776988591264115	37.8256298828125	1.094808773256773
49	31	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	589824	5.157252807617187	4.573131713867188	0.0	4.131753540039062	1.6501086574959143	37.1681201171875	1.0623116101367103
49	32	1	bn_gamma	4800	4.69779296875	4.113671875	0.01	4.55327880859375	0.5260673934638226	11.865130615234374	0.33037491280031006
49	33	2	layer1_0_conv1,bn_gamma	41664	4.687433471679688	4.103312377929687	0.01	4.553908081054687	0.5235082595596257	11.7913720703125	0.32714520754002535
49	34	2	layer1_1_conv1,bn_gamma	41664	4.701280517578125	4.117158813476562	0.01	4.5563287353515625	0.5164894210160401	11.645589599609375	0.3205684952646626
49	35	3	layer1_0_conv1,layer1_1_conv1,bn_gamma	78528	4.68993408203125	4.10581298828125	0.03	4.555934448242187	0.5177526238861717	11.65967041015625	0.32049171815547745
49	36	2	layer2_0_conv1,bn_gamma	78528	4.690927734375	4.106806335449218	0.03	4.554339294433594	0.5227039993895046	11.77716552734375	0.3264709613031743
49	37	3	layer1_0_conv1,layer2_0_conv1,bn_gamma	115392	4.685112609863281	4.1009915161132815	0.0	4.554647216796875	0.5229948352682703	11.780279541015625	0.3249402551756149
49	38	3	layer1_1_conv1,layer2_0_conv1,bn_gamma	115392	4.66800048828125	4.083878784179688	0.03	4.557813110351563	0.5084996102630712	11.463056640625	0.31484072579192723
49	39	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,bn_gamma	152256	4.669000854492188	4.084879150390625	0.01	4.556693420410157	0.5157601843978058	11.62650390625	0.3183328497385343
49	40	2	layer2_1_conv1,bn_gamma	152256	4.704534912109375	4.120413818359375	0.01	4.553283081054688	0.5254593066167506	11.850220947265624	0.33000569656541534
49	41	3	layer1_0_conv1,layer2_1_conv1,bn_gamma	189120	4.693790283203125	4.109668884277344	0.01	4.553907470703125	0.5246909185392469	11.817978515625	0.3267889466077456
49	42	3	layer1_1_conv1,layer2_1_conv1,bn_gamma	189120	4.70693603515625	4.12281494140625	0.02	4.556305541992187	0.5171146583546572	11.659033203125	0.32045703674961445
49	43	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,bn_gamma	225984	4.692935180664063	4.108814086914062	0.03	4.555865173339844	0.5199358335666155	11.71444580078125	0.32062100235080904
49	44	3	layer2_0_conv1,layer2_1_conv1,bn_gamma	225984	4.694510498046875	4.110389404296875	0.03	4.55446044921875	0.5251337880010131	11.833984375	0.32596832158921135
49	45	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.686324768066406	4.102203369140625	0.0	4.555128173828125	0.5241538722544329	11.81087890625	0.3228086428859596
49	46	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.6705322265625	4.0864111328125	0.02	4.557636413574219	0.5137310965742704	11.58375732421875	0.31534544395541453
49	47	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	299712	4.66845458984375	4.08433349609375	0.01	4.556911010742187	0.5180095489682267	11.68290771484375	0.3172166896975256
49	48	2	layer3_0_conv1,bn_gamma	299712	4.71685302734375	4.132731628417969	0.01	4.544345703125	0.5731489822545052	12.88755126953125	0.35734569714161246
49	49	3	layer1_0_conv1,layer3_0_conv1,bn_gamma	336576	4.711825866699218	4.127704467773437	0.0	4.542492065429688	0.5865242179690112	13.199432373046875	0.3619276529592102
49	50	3	layer1_1_conv1,layer3_0_conv1,bn_gamma	336576	4.720255432128906	4.136134033203125	0.02	4.5479669189453125	0.568841143001875	12.814443359375	0.3491068053238686
49	51	4	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,bn_gamma	373440	4.720564270019532	4.13644287109375	0.01	4.543772888183594	0.5883875210079915	13.24849853515625	0.3598374063162069
49	52	3	layer2_0_conv1,layer3_0_conv1,bn_gamma	373440	4.713692016601563	4.1295709228515625	0.01	4.537455139160156	0.6121849028068312	13.7391357421875	0.3775861669560506
49	53	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.715111083984375	4.130989990234375	0.01	4.5319451904296875	0.6323214059421028	14.1954150390625	0.39044921044548164
49	54	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.69514404296875	4.11102294921875	0.01	4.539641723632813	0.6082224740519661	13.67501220703125	0.37248531850262234
49	55	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	447168	4.687122802734375	4.103001098632813	0.0	4.53143310546875	0.6414661672208167	14.4222509765625	0.3924069045148639
49	56	3	layer2_1_conv1,layer3_0_conv1,bn_gamma	447168	4.714507446289063	4.1303863525390625	0.01	4.543359375	0.5804722658772223	13.06761962890625	0.35893072062311865
49	57	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.7126531982421875	4.128532104492187	0.01	4.540435791015625	0.597772053986996	13.457940673828125	0.36604893291616425
49	58	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.724674072265625	4.140552978515625	0.03	4.544983520507812	0.5844739534368437	13.1721826171875	0.3556698263707859
49	59	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.721109924316406	4.136988830566406	0.01	4.5402920532226565	0.6061345255884634	13.647354736328126	0.36767905926908595
