seed	block	stage	block_index	variant	public_state_names	public_param_count	candidate_conv1	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms	kl_minus_victim
49	layer3.1	3	1	conv1_weight	layer3.1.conv1.weight	589824	False	0.5868319702148438	0.002710796594619751	0.98	0.5818326568603516	0.6720501622596796	15.106304931640626	3.0601848391886395	0.0027106798288878053
49	layer3.1	3	1	bn1_gamma	layer3.1.bn1.weight	256	False	0.8325593566894531	0.2484381103515625	0.9	1.136670379638672	0.5541763744603425	12.43593017578125	2.3751860124524984	0.24843799358583055
49	layer3.1	3	1	conv1_weight_bn1_gamma	layer3.1.conv1.weight,layer3.1.bn1.weight	590080	False	0.9856991577148437	0.40157791137695314	0.81	1.2931423950195313	0.5350728436372443	11.9825634765625	2.3082580181004464	0.4015777946112212
49	layer3.1	3	1	conv2_weight	layer3.1.conv2.weight	589824	False	0.5895613479614258	0.005440179109573364	0.99	0.5767679595947266	0.6762267092150822	15.201845703125	3.0692278141252403	0.005440062343841419
49	layer3.1	3	1	bn2_gamma	layer3.1.bn2.weight	256	False	0.7721103668212891	0.18798919677734374	0.87	1.1003392791748048	0.5337060678881539	11.9569677734375	2.391759208067359	0.1879890800116118
49	layer3.1	3	1	conv2_weight_bn2_gamma	layer3.1.conv2.weight,layer3.1.bn2.weight	590080	False	1.6568635559082032	1.0727423095703126	0.55	1.8832632446289062	0.5460653535066046	12.1939013671875	2.206852962931604	1.0727421928045806
49	layer4.0	4	0	conv1_weight	layer4.0.conv1.weight	1179648	False	1.3683761596679687	0.7842549133300781	0.7	1.7669732666015625	0.4936542273239288	11.1226123046875	2.1681144601934648	0.7842547965643462
49	layer4.0	4	0	bn1_gamma	layer4.0.bn1.weight	512	False	0.5970672607421875	0.012946082353591919	0.96	0.6404742431640625	0.6504995040715736	14.620589599609374	2.961503128691577	0.012945965587859973
49	layer4.0	4	0	conv1_weight_bn1_gamma	layer4.0.conv1.weight,layer4.0.bn1.weight	1180160	False	1.4083555603027345	0.8242343902587891	0.66	1.552059326171875	0.659398603694827	14.8587109375	2.5884456303445895	0.8242342734930571
49	layer4.0	4	0	conv2_weight	layer4.0.conv2.weight	2359296	False	1.3659527587890625	0.7818315124511719	0.73	2.1642489624023438	0.43336234851433886	9.766945190429688	1.892600001486051	0.7818313956854399
49	layer4.0	4	0	bn2_gamma	layer4.0.bn2.weight	512	False	0.5917978668212891	0.007676658630371094	0.99	0.647523193359375	0.6359002479683515	14.29813232421875	2.8658848709866205	0.007676541864639149
49	layer4.0	4	0	conv2_weight_bn2_gamma	layer4.0.conv2.weight,layer4.0.bn2.weight	2359808	False	1.3961724853515625	0.8120512390136718	0.69	2.213455810546875	0.4427444024445663	9.976586303710938	1.8766208619151072	0.8120511222479398
49	layer4.1	4	1	conv1_weight	layer4.1.conv1.weight	2359296	False	0.6830026245117188	0.0988814353942871	0.9	0.926114501953125	0.5993811276692441	13.490185546875	2.621252384357523	0.09888131862855516
49	layer4.1	4	1	bn1_gamma	layer4.1.bn1.weight	512	False	0.6280410766601563	0.04391986846923828	0.93	0.5092926025390625	0.7408027789663175	16.6024658203125	3.3573710883666106	0.043919751703506336
