case	top_k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
drop_05	11	20	0.01	400	1141.7549743652344	2.854387435913086	251	0.6275	100	4.362411975860596	3.8801507568359375	5	0.05	True
drop_05	11	21	0.01	400	1111.0010108947754	2.7775025272369387	263	0.6575	100	4.34377908706665	3.8615176391601564	5	0.05	True
drop_05	11	22	0.01	400	1080.806282043457	2.7020157051086424	265	0.6625	100	4.328183650970459	3.845921630859375	6	0.06	True
drop_05	11	23	0.01	400	1053.3190536499023	2.633297634124756	271	0.6775	100	4.309488296508789	3.8272265625	6	0.06	True
drop_05	11	24	0.01	400	1026.4084777832031	2.566021194458008	282	0.705	100	4.295379638671875	3.8131182861328123	6	0.06	True
drop_05	11	25	0.01	400	988.3199081420898	2.4707997703552245	291	0.7275	100	4.280426025390625	3.7981646728515623	7	0.07	True
drop_05	11	26	0.01	400	965.0797119140625	2.4126992797851563	299	0.7475	100	4.267834663391113	3.7855731201171876	7	0.07	True
drop_05	11	27	0.01	400	943.0137557983398	2.3575343894958496	295	0.7375	100	4.248710632324219	3.766448974609375	7	0.07	True
drop_05	11	28	0.01	400	911.9055557250977	2.2797638893127443	310	0.775	100	4.240278720855713	3.758017272949219	7	0.07	True
drop_05	11	29	0.01	400	886.3738498687744	2.2159346246719362	310	0.775	100	4.222837924957275	3.7405764770507814	7	0.07	True
drop_05	11	30	0.01	400	864.9856643676758	2.1624641609191895	316	0.79	100	4.211335182189941	3.729073486328125	7	0.07	True
drop_05	11	31	0.01	400	844.3715438842773	2.110928859710693	316	0.79	100	4.200174808502197	3.7179132080078126	7	0.07	True
drop_05	11	32	0.01	400	814.4129447937012	2.036032361984253	326	0.815	100	4.18681001663208	3.70454833984375	9	0.09	True
drop_05	11	33	0.01	400	798.1955032348633	1.9954887580871583	321	0.8025	100	4.170231342315674	3.6879693603515626	8	0.08	True
drop_05	11	34	0.01	400	768.6324996948242	1.9215812492370605	326	0.815	100	4.1608147621154785	3.678553161621094	8	0.08	True
drop_05	11	35	0.01	400	757.4069900512695	1.8935174751281738	332	0.83	100	4.1415629386901855	3.6593011474609374	9	0.09	True
drop_05	11	36	0.01	400	728.059139251709	1.8201478481292725	339	0.8475	100	4.120671272277832	3.6384100341796874	9	0.09	True
drop_05	11	37	0.01	400	709.4261894226074	1.7735654735565185	340	0.85	100	4.109431743621826	3.62717041015625	7	0.07	True
drop_05	11	38	0.01	400	689.3851776123047	1.7234629440307616	340	0.85	100	4.097916126251221	3.6156546020507814	8	0.08	True
drop_05	11	39	0.01	400	675.6436920166016	1.6891092300415038	349	0.8725	100	4.086888790130615	3.604627685546875	7	0.07	True
drop_05	11	40	0.01	400	651.804500579834	1.6295112514495849	348	0.87	100	4.066061496734619	3.5837994384765626	8	0.08	True
drop_05	11	41	0.01	400	637.840160369873	1.5946004009246826	346	0.865	100	4.0634918212890625	3.5812298583984377	8	0.08	True
drop_05	11	42	0.01	400	622.7396049499512	1.556849012374878	346	0.865	100	4.055154800415039	3.57289306640625	8	0.08	True
drop_05	11	43	0.01	400	601.5360107421875	1.5038400268554688	358	0.895	100	4.040431976318359	3.558170166015625	9	0.09	True
drop_05	11	44	0.01	400	592.5686836242676	1.481421709060669	356	0.89	100	4.029263496398926	3.547001953125	10	0.1	True
drop_05	11	45	0.01	400	584.8852863311768	1.462213215827942	355	0.8875	100	4.020932674407959	3.5386712646484373	9	0.09	True
drop_05	11	46	0.01	400	559.6544914245605	1.3991362285614013	361	0.9025	100	4.0104780197143555	3.528216552734375	9	0.09	True
drop_05	11	47	0.01	400	544.1301078796387	1.3603252696990966	366	0.915	100	3.9921514987945557	3.509889831542969	9	0.09	True
drop_05	11	48	0.01	400	542.4720592498779	1.356180148124695	365	0.9125	100	3.9917526245117188	3.509490966796875	9	0.09	True
drop_05	11	49	0.01	400	525.3912982940674	1.3134782457351684	368	0.92	100	3.9816644191741943	3.4994027709960935	8	0.08	True
drop_05	11	50	0.01	400	510.33008766174316	1.275825219154358	372	0.93	100	3.9633069038391113	3.4810455322265623	8	0.08	True
drop_05	11	51	0.01	400	504.5379009246826	1.2613447523117065	371	0.9275	100	3.958163022994995	3.4759014892578124	8	0.08	True
drop_05	11	52	0.01	400	494.3934097290039	1.2359835243225097	370	0.925	100	3.9534239768981934	3.4711627197265624	9	0.09	True
drop_05	11	53	0.01	400	489.5503349304199	1.2238758373260499	376	0.94	100	3.9479622840881348	3.46570068359375	10	0.1	True
drop_05	11	54	0.01	400	478.7244167327881	1.1968110418319702	370	0.925	100	3.9397265911102295	3.4574652099609375	11	0.11	True
drop_05	11	55	0.01	400	468.054630279541	1.1701365756988524	376	0.94	100	3.9293391704559326	3.44707763671875	11	0.11	True
drop_05	11	56	0.01	400	454.3886070251465	1.1359715175628662	376	0.94	100	3.9270853996276855	3.44482421875	9	0.09	True
drop_05	11	57	0.01	400	448.1235694885254	1.1203089237213135	373	0.9325	100	3.9205894470214844	3.43832763671875	9	0.09	True
drop_05	11	58	0.01	400	440.4706630706787	1.1011766576766968	376	0.94	100	3.9097373485565186	3.4274755859375	9	0.09	True
drop_05	11	59	0.01	400	432.4806251525879	1.0812015628814697	374	0.935	100	3.9004507064819336	3.4181887817382814	10	0.1	True
drop_05	11	60	0.01	400	428.1803951263428	1.070450987815857	379	0.9475	100	3.88706636428833	3.4048046875	9	0.09	True
drop_05	11	61	0.001	400	420.2923469543457	1.0507308673858642	378	0.945	100	3.8887505531311035	3.406488952636719	9	0.09	False
drop_05	11	62	0.001	400	419.10469818115234	1.047761745452881	380	0.95	100	3.886888265609741	3.4046270751953127	9	0.09	True
drop_05	11	63	0.001	400	417.4598445892334	1.0436496114730835	378	0.945	100	3.8835179805755615	3.401256103515625	10	0.1	True
drop_05	11	64	0.001	400	420.68985176086426	1.0517246294021607	380	0.95	100	3.8886332511901855	3.4063720703125	10	0.1	False
drop_05	11	65	0.001	400	419.3134002685547	1.0482835006713866	380	0.95	100	3.884413957595825	3.4021527099609377	11	0.11	False
drop_05	11	66	0.001	400	421.4945697784424	1.053736424446106	375	0.9375	100	3.890599012374878	3.40833740234375	9	0.09	False
drop_05	11	67	0.001	400	421.8553161621094	1.0546382904052733	380	0.95	100	3.892103910446167	3.409842529296875	11	0.11	False
drop_05	11	68	0.001	400	412.48706436157227	1.0312176609039307	378	0.945	100	3.8892881870269775	3.4070269775390627	11	0.11	False
drop_05	11	69	0.001	400	414.5230903625488	1.036307725906372	382	0.955	100	3.884901762008667	3.4026397705078124	11	0.11	False
drop_05	11	70	0.001	400	414.98181915283203	1.03745454788208	381	0.9525	100	3.8835673332214355	3.4013055419921874	10	0.1	False
drop_05	11	71	0.001	400	412.74427795410156	1.031860694885254	379	0.9475	100	3.8807597160339355	3.398498229980469	9	0.09	True
drop_05	11	72	0.001	400	406.60311126708984	1.0165077781677245	383	0.9575	100	3.883110523223877	3.4008489990234376	10	0.1	False
drop_05	11	73	0.001	400	412.6575679779053	1.0316439199447631	380	0.95	100	3.8827013969421387	3.400439453125	11	0.11	False
drop_05	11	74	0.001	400	417.52806854248047	1.0438201713562012	382	0.955	100	3.8829362392425537	3.4006747436523437	11	0.11	False
drop_05	11	75	0.001	400	411.8544445037842	1.0296361112594605	379	0.9475	100	3.8771674633026123	3.394906311035156	11	0.11	True
drop_05	11	76	0.001	400	411.137056350708	1.02784264087677	381	0.9525	100	3.8789381980895996	3.3966766357421876	11	0.11	False
drop_05	11	77	0.001	400	415.0522155761719	1.0376305389404297	381	0.9525	100	3.873873710632324	3.3916119384765624	11	0.11	True
drop_05	11	78	0.001	400	408.49092864990234	1.0212273216247558	381	0.9525	100	3.870246171951294	3.387984619140625	9	0.09	True
drop_05	11	79	0.001	400	415.6776351928711	1.0391940879821777	381	0.9525	100	3.8785653114318848	3.396303405761719	9	0.09	False
drop_05	11	80	0.001	400	406.91465759277344	1.0172866439819337	381	0.9525	100	3.868910551071167	3.386649169921875	10	0.1	True
drop_05	11	81	0.001	400	409.13471603393555	1.022836790084839	377	0.9425	100	3.877761125564575	3.3954998779296877	9	0.09	False
drop_05	11	82	0.001	400	409.22330474853516	1.023058261871338	383	0.9575	100	3.868854284286499	3.3865924072265625	10	0.1	True
drop_05	11	83	0.001	400	406.75061798095703	1.0168765449523927	380	0.95	100	3.8735766410827637	3.3913150024414063	12	0.12	False
drop_05	11	84	0.001	400	399.56326484680176	0.9989081621170044	382	0.955	100	3.875088930130005	3.3928277587890623	10	0.1	False
drop_05	11	85	0.001	400	401.97955894470215	1.0049488973617553	381	0.9525	100	3.8669447898864746	3.3846832275390626	9	0.09	True
drop_05	11	86	0.001	400	405.39233207702637	1.013480830192566	384	0.96	100	3.868232011795044	3.385970458984375	11	0.11	False
drop_05	11	87	0.001	400	405.90864181518555	1.0147716045379638	381	0.9525	100	3.8575925827026367	3.3753314208984375	10	0.1	True
drop_05	11	88	0.001	400	405.90825271606445	1.014770631790161	379	0.9475	100	3.8608434200286865	3.378581848144531	10	0.1	False
drop_05	11	89	0.001	400	402.4402275085449	1.0061005687713622	379	0.9475	100	3.8647007942199707	3.3824392700195314	10	0.1	False
drop_05	11	90	0.001	400	406.0277156829834	1.0150692892074584	381	0.9525	100	3.858534574508667	3.376272888183594	11	0.11	False
drop_05	11	91	0.001	400	405.62358474731445	1.014058961868286	378	0.945	100	3.8613784313201904	3.3791168212890623	10	0.1	False
drop_05	11	92	0.001	400	404.69392585754395	1.0117348146438598	382	0.955	100	3.862194776535034	3.379932861328125	9	0.09	False
drop_05	11	93	0.001	400	404.81340408325195	1.01203351020813	379	0.9475	100	3.851043224334717	3.36878173828125	11	0.11	True
drop_05	11	94	0.001	400	402.6286287307739	1.0065715718269348	380	0.95	100	3.856677770614624	3.3744158935546875	10	0.1	False
drop_05	11	95	0.001	400	396.8980178833008	0.9922450447082519	384	0.96	100	3.8671112060546875	3.384849853515625	12	0.12	False
drop_05	11	96	0.001	400	397.9092426300049	0.9947731065750122	382	0.955	100	3.870772123336792	3.3885107421875	12	0.12	False
drop_05	11	97	0.001	400	393.1727638244629	0.9829319095611573	381	0.9525	100	3.874805450439453	3.3925439453125	10	0.1	False
drop_05	11	98	0.001	400	393.82352447509766	0.9845588111877441	381	0.9525	100	3.8701837062835693	3.3879220581054685	12	0.12	False
drop_05	11	99	0.001	400	397.1262321472168	0.992815580368042	382	0.955	100	3.872974157333374	3.3907122802734375	12	0.12	False
drop_05	11	100	0.001	400	397.36829948425293	0.9934207487106324	384	0.96	100	3.872589588165283	3.390328063964844	11	0.11	False
drop_06	11	1	0.01	400	1854.3352661132812	4.635838165283203	4	0.01	100	4.677626609802246	4.1953646850585935	0	0.0	True
drop_06	11	2	0.01	400	1809.8306884765625	4.524576721191406	11	0.0275	100	4.660895824432373	4.1786346435546875	0	0.0	True
drop_06	11	3	0.01	400	1759.999526977539	4.399998817443848	27	0.0675	100	4.635300159454346	4.153038635253906	0	0.0	True
drop_06	11	4	0.01	400	1719.9399337768555	4.2998498344421385	58	0.145	100	4.6072468757629395	4.1249853515625	2	0.02	True
drop_06	11	5	0.01	400	1672.7032318115234	4.181758079528809	89	0.2225	100	4.581021308898926	4.098759765625	5	0.05	True
drop_06	11	6	0.01	400	1631.696762084961	4.0792419052124025	112	0.28	100	4.559584617614746	4.077322998046875	4	0.04	True
drop_06	11	7	0.01	400	1594.7929916381836	3.986982479095459	122	0.305	100	4.541254043579102	4.058992309570312	4	0.04	True
drop_06	11	8	0.01	400	1551.8957595825195	3.879739398956299	126	0.315	100	4.523984432220459	4.041723022460937	4	0.04	True
drop_06	11	9	0.01	400	1510.7923469543457	3.7769808673858645	143	0.3575	100	4.506132125854492	4.023870239257812	4	0.04	True
drop_06	11	10	0.01	400	1472.138931274414	3.680347328186035	153	0.3825	100	4.48030424118042	3.9980429077148436	4	0.04	True
drop_06	11	11	0.01	400	1437.8951721191406	3.5947379302978515	166	0.415	100	4.45881986618042	3.9765582275390625	5	0.05	True
drop_06	11	12	0.01	400	1401.2854461669922	3.5032136154174807	179	0.4475	100	4.442814350128174	3.9605523681640626	5	0.05	True
drop_06	11	13	0.01	400	1363.964282989502	3.4099107074737547	194	0.485	100	4.426188945770264	3.9439276123046874	6	0.06	True
drop_06	11	14	0.01	400	1333.1738548278809	3.332934637069702	193	0.4825	100	4.409021377563477	3.92676025390625	7	0.07	True
drop_06	11	15	0.01	400	1300.8725280761719	3.2521813201904295	207	0.5175	100	4.387213706970215	3.904952392578125	6	0.06	True
drop_06	11	16	0.01	400	1263.5314102172852	3.1588285255432127	217	0.5425	100	4.36989164352417	3.8876303100585936	7	0.07	True
drop_06	11	17	0.01	400	1232.3074569702148	3.080768642425537	225	0.5625	100	4.353759765625	3.8714984130859373	6	0.06	True
drop_06	11	18	0.01	400	1207.9250717163086	3.0198126792907716	232	0.58	100	4.335390567779541	3.8531289672851563	8	0.08	True
drop_06	11	19	0.01	400	1168.4783744812012	2.921195936203003	241	0.6025	100	4.316224098205566	3.83396240234375	8	0.08	True
drop_06	11	20	0.01	400	1135.963768005371	2.8399094200134276	253	0.6325	100	4.294508457183838	3.812247009277344	8	0.08	True
drop_06	11	21	0.01	400	1108.087718963623	2.770219297409058	266	0.665	100	4.28226900100708	3.8000079345703126	8	0.08	True
drop_06	11	22	0.01	400	1076.055461883545	2.6901386547088624	269	0.6725	100	4.268354415893555	3.7860931396484374	8	0.08	True
drop_06	11	23	0.01	400	1048.0271224975586	2.6200678062438967	281	0.7025	100	4.244386672973633	3.7621246337890626	8	0.08	True
drop_06	11	24	0.01	400	1018.2690162658691	2.5456725406646727	286	0.715	100	4.234933376312256	3.7526715087890623	9	0.09	True
drop_06	11	25	0.01	400	982.3889122009277	2.455972280502319	291	0.7275	100	4.216113090515137	3.7338519287109375	10	0.1	True
drop_06	11	26	0.01	400	959.2722244262695	2.398180561065674	297	0.7425	100	4.198115825653076	3.7158544921875	9	0.09	True
drop_06	11	27	0.01	400	935.7199516296387	2.3392998790740966	297	0.7425	100	4.185225009918213	3.7029632568359374	9	0.09	True
drop_06	11	28	0.01	400	907.7893676757812	2.269473419189453	306	0.765	100	4.177379608154297	3.6951177978515624	8	0.08	True
drop_06	11	29	0.01	400	878.1584129333496	2.195396032333374	309	0.7725	100	4.163392066955566	3.68113037109375	9	0.09	True
drop_06	11	30	0.01	400	856.8883743286133	2.142220935821533	313	0.7825	100	4.143467903137207	3.6612063598632814	8	0.08	True
drop_06	11	31	0.01	400	835.1220016479492	2.0878050041198732	313	0.7825	100	4.130312919616699	3.6480511474609374	10	0.1	True
drop_06	11	32	0.01	400	805.9402046203613	2.0148505115509034	320	0.8	100	4.115303039550781	3.6330416870117186	10	0.1	True
drop_06	11	33	0.01	400	789.5818328857422	1.9739545822143554	322	0.805	100	4.101511001586914	3.619249267578125	10	0.1	True
drop_06	11	34	0.01	400	760.1780204772949	1.9004450511932374	328	0.82	100	4.087039470672607	3.60477783203125	10	0.1	True
drop_06	11	35	0.01	400	749.1518325805664	1.872879581451416	329	0.8225	100	4.076227188110352	3.5939654541015624	11	0.11	True
drop_06	11	36	0.01	400	719.2178573608398	1.7980446434020996	340	0.85	100	4.062324047088623	3.5800628662109375	11	0.11	True
drop_06	11	37	0.01	400	702.3809242248535	1.7559523105621337	337	0.8425	100	4.050913333892822	3.5686517333984376	11	0.11	True
drop_06	11	38	0.01	400	680.4764823913574	1.7011912059783936	337	0.8425	100	4.037364482879639	3.5551031494140624	11	0.11	True
drop_06	11	39	0.01	400	666.6271686553955	1.6665679216384888	343	0.8575	100	4.022655010223389	3.5403936767578124	11	0.11	True
drop_06	11	40	0.01	400	642.9600505828857	1.6074001264572144	348	0.87	100	4.010839939117432	3.528577880859375	10	0.1	True
drop_06	11	41	0.01	400	631.1719741821289	1.5779299354553222	349	0.8725	100	4.0046000480651855	3.5223382568359374	11	0.11	True
drop_06	11	42	0.01	400	612.6896171569824	1.5317240428924561	349	0.8725	100	3.996084451675415	3.5138229370117187	12	0.12	True
drop_06	11	43	0.01	400	596.2798500061035	1.4906996250152589	351	0.8775	100	3.9799909591674805	3.4977294921875	12	0.12	True
drop_06	11	44	0.01	400	586.4440612792969	1.4661101531982421	360	0.9	100	3.9754936695098877	3.4932318115234375	12	0.12	True
drop_06	11	45	0.01	400	577.7213401794434	1.4443033504486085	356	0.89	100	3.973078489303589	3.490816955566406	12	0.12	True
drop_06	11	46	0.01	400	552.0138092041016	1.380034523010254	361	0.9025	100	3.96514892578125	3.4828872680664062	12	0.12	True
drop_06	11	47	0.01	400	541.5387954711914	1.3538469886779785	363	0.9075	100	3.9506120681762695	3.4683502197265623	12	0.12	True
drop_06	11	48	0.01	400	534.0961227416992	1.335240306854248	369	0.9225	100	3.9422881603240967	3.46002685546875	13	0.13	True
drop_06	11	49	0.01	400	520.6082515716553	1.3015206289291381	359	0.8975	100	3.9290685653686523	3.446806640625	14	0.14	True
drop_06	11	50	0.01	400	504.82355308532715	1.262058882713318	370	0.925	100	3.915719747543335	3.433458251953125	13	0.13	True
drop_06	11	51	0.01	400	500.10035705566406	1.2502508926391602	368	0.92	100	3.917367696762085	3.435106201171875	13	0.13	False
drop_06	11	52	0.01	400	488.0876693725586	1.2202191734313965	367	0.9175	100	3.9217419624328613	3.4394802856445312	11	0.11	False
drop_06	11	53	0.01	400	485.2597541809082	1.2131493854522706	372	0.93	100	3.920328378677368	3.43806640625	12	0.12	False
drop_06	11	54	0.01	400	473.9715328216553	1.1849288320541382	373	0.9325	100	3.916794538497925	3.4345327758789064	11	0.11	False
drop_06	11	55	0.01	400	464.99871826171875	1.1624967956542969	374	0.935	100	3.898650646209717	3.41638916015625	11	0.11	True
drop_06	11	56	0.01	400	450.2617073059082	1.1256542682647706	376	0.94	100	3.889130115509033	3.4068682861328123	11	0.11	True
drop_06	11	57	0.01	400	445.8014717102051	1.1145036792755127	375	0.9375	100	3.8794872760772705	3.397225341796875	13	0.13	True
drop_06	11	58	0.01	400	439.63890838623047	1.0990972709655762	374	0.935	100	3.8671653270721436	3.3849041748046873	12	0.12	True
drop_06	11	59	0.01	400	429.6824035644531	1.0742060089111327	374	0.935	100	3.8524906635284424	3.3702294921875	13	0.13	True
drop_06	11	60	0.01	400	425.4165840148926	1.0635414600372315	378	0.945	100	3.8495519161224365	3.3672906494140626	12	0.12	True
drop_06	11	61	0.001	400	418.35300064086914	1.0458825016021729	375	0.9375	100	3.8522820472717285	3.3700201416015627	12	0.12	False
drop_06	11	62	0.001	400	418.26855087280273	1.0456713771820068	379	0.9475	100	3.852769613265991	3.370508117675781	13	0.13	False
drop_06	11	63	0.001	400	417.3619623184204	1.043404905796051	378	0.945	100	3.8528850078582764	3.3706231689453126	13	0.13	False
drop_06	11	64	0.001	400	418.1987361907959	1.0454968404769898	378	0.945	100	3.8543572425842285	3.3720953369140627	13	0.13	False
drop_06	11	65	0.001	400	416.2016296386719	1.0405040740966798	378	0.945	100	3.858934164047241	3.3766729736328127	11	0.11	False
drop_06	11	66	0.001	400	417.66919326782227	1.0441729831695556	379	0.9475	100	3.848576545715332	3.3663153076171874	12	0.12	True
drop_06	11	67	0.001	400	419.4228096008301	1.0485570240020752	382	0.955	100	3.851444959640503	3.3691830444335937	13	0.13	False
drop_06	11	68	0.001	400	411.17165184020996	1.0279291296005248	379	0.9475	100	3.855172634124756	3.372911376953125	12	0.12	False
drop_06	11	69	0.001	400	411.4517936706543	1.0286294841766357	379	0.9475	100	3.8495659828186035	3.367304382324219	11	0.11	False
drop_06	11	70	0.001	400	410.99889373779297	1.0274972343444824	379	0.9475	100	3.8485496044158936	3.3662884521484373	11	0.11	True
drop_06	11	71	0.001	400	410.60441970825195	1.02651104927063	382	0.955	100	3.8443267345428467	3.3620648193359375	12	0.12	True
drop_06	11	72	0.001	400	405.4883403778076	1.013720850944519	380	0.95	100	3.8508846759796143	3.3686227416992187	12	0.12	False
drop_06	11	73	0.001	400	411.39368438720703	1.0284842109680177	376	0.94	100	3.851020097732544	3.368758544921875	12	0.12	False
drop_06	11	74	0.001	400	414.71588134765625	1.0367897033691407	377	0.9425	100	3.856400966644287	3.374139404296875	13	0.13	False
drop_06	11	75	0.001	400	409.58819007873535	1.0239704751968384	375	0.9375	100	3.849138021469116	3.3668768310546877	13	0.13	False
drop_06	11	76	0.001	400	409.3287887573242	1.0233219718933106	379	0.9475	100	3.8512868881225586	3.3690252685546875	13	0.13	False
drop_06	11	77	0.001	400	410.42974281311035	1.026074357032776	381	0.9525	100	3.855648994445801	3.373387451171875	13	0.13	False
drop_06	11	78	0.001	400	406.6032199859619	1.0165080499649048	378	0.945	100	3.8425190448760986	3.360257568359375	14	0.14	True
drop_06	11	79	0.001	400	410.99749183654785	1.0274937295913695	381	0.9525	100	3.847193479537964	3.3649322509765627	13	0.13	False
drop_06	11	80	0.001	400	406.11881256103516	1.015297031402588	377	0.9425	100	3.8390769958496094	3.3568154907226564	14	0.14	True
drop_06	11	81	0.001	400	409.74943923950195	1.024373598098755	376	0.94	100	3.842775583267212	3.360513916015625	13	0.13	False
drop_06	11	82	0.001	400	407.5355415344238	1.0188388538360595	376	0.94	100	3.843597650527954	3.3613360595703123	13	0.13	False
drop_06	11	83	0.001	400	406.30402755737305	1.0157600688934325	382	0.955	100	3.8387889862060547	3.356527099609375	12	0.12	True
drop_06	11	84	0.001	400	400.09680938720703	1.0002420234680176	383	0.9575	100	3.8450372219085693	3.36277587890625	12	0.12	False
drop_06	11	85	0.001	400	402.12013816833496	1.0053003454208373	378	0.945	100	3.832914352416992	3.350652770996094	12	0.12	True
drop_06	11	86	0.001	400	405.1835403442383	1.0129588508605958	377	0.9425	100	3.8374621868133545	3.3552005004882814	12	0.12	False
drop_06	11	87	0.001	400	401.4278964996338	1.0035697412490845	378	0.945	100	3.8289027214050293	3.3466412353515627	11	0.11	True
drop_06	11	88	0.001	400	404.75341796875	1.011883544921875	380	0.95	100	3.830946683883667	3.3486846923828124	14	0.14	False
drop_06	11	89	0.001	400	402.45506286621094	1.0061376571655274	376	0.94	100	3.8289995193481445	3.3467376708984373	14	0.14	False
drop_06	11	90	0.001	400	403.8842658996582	1.0097106647491456	380	0.95	100	3.828481435775757	3.346219482421875	13	0.13	True
drop_06	11	91	0.001	400	402.1569938659668	1.005392484664917	381	0.9525	100	3.834566593170166	3.3523046875	12	0.12	False
drop_06	11	92	0.001	400	402.8208312988281	1.0070520782470702	377	0.9425	100	3.8282899856567383	3.3460284423828126	13	0.13	True
drop_06	11	93	0.001	400	401.7238235473633	1.0043095588684081	375	0.9375	100	3.8192434310913086	3.3369818115234375	14	0.14	True
drop_06	11	94	0.001	400	400.9754810333252	1.002438702583313	377	0.9425	100	3.824336528778076	3.3420745849609377	11	0.11	False
drop_06	11	95	0.001	400	394.7239074707031	0.9868097686767578	377	0.9425	100	3.8299193382263184	3.3476580810546874	12	0.12	False
drop_06	11	96	0.001	400	397.9389953613281	0.9948474884033203	380	0.95	100	3.832425355911255	3.35016357421875	11	0.11	False
drop_06	11	97	0.001	400	391.01704025268555	0.9775426006317138	383	0.9575	100	3.83298397064209	3.35072265625	11	0.11	False
drop_06	11	98	0.001	400	393.78387451171875	0.9844596862792969	380	0.95	100	3.828284740447998	3.3460232543945314	13	0.13	False
drop_06	11	99	0.001	400	395.48778533935547	0.9887194633483887	381	0.9525	100	3.825875759124756	3.3436138916015623	12	0.12	False
drop_06	11	100	0.001	400	394.9569625854492	0.987392406463623	382	0.955	100	3.831325054168701	3.3490634155273438	12	0.12	False
drop_07	11	1	0.01	400	1853.6392974853516	4.634098243713379	2	0.005	100	4.669661998748779	4.18739990234375	1	0.01	True
drop_07	11	2	0.01	400	1809.2895202636719	4.52322380065918	13	0.0325	100	4.660363674163818	4.178102111816406	2	0.02	True
drop_07	11	3	0.01	400	1763.2109375	4.40802734375	34	0.085	100	4.640215873718262	4.1579541015625	2	0.02	True
drop_07	11	4	0.01	400	1724.8602828979492	4.312150707244873	53	0.1325	100	4.622380256652832	4.140119018554688	2	0.02	True
drop_07	11	5	0.01	400	1677.4801635742188	4.1937004089355465	81	0.2025	100	4.603271484375	4.121010131835938	3	0.03	True
drop_07	11	6	0.01	400	1638.7812271118164	4.096953067779541	99	0.2475	100	4.585079193115234	4.102817687988281	3	0.03	True
drop_07	11	7	0.01	400	1598.6291885375977	3.996572971343994	115	0.2875	100	4.569329261779785	4.087067565917969	4	0.04	True
drop_07	11	8	0.01	400	1558.9485549926758	3.8973713874816895	124	0.31	100	4.550451755523682	4.068190307617187	4	0.04	True
drop_07	11	9	0.01	400	1518.1238174438477	3.795309543609619	132	0.33	100	4.531311988830566	4.04905029296875	4	0.04	True
drop_07	11	10	0.01	400	1478.5790176391602	3.6964475440979006	159	0.3975	100	4.507816791534424	4.025554809570313	4	0.04	True
drop_07	11	11	0.01	400	1444.6586380004883	3.6116465950012206	166	0.415	100	4.4882330894470215	4.005971374511719	3	0.03	True
drop_07	11	12	0.01	400	1404.4809761047363	3.5112024402618407	178	0.445	100	4.47433614730835	3.9920745849609376	4	0.04	True
drop_07	11	13	0.01	400	1372.9560470581055	3.4323901176452636	178	0.445	100	4.460229873657227	3.9779678344726563	4	0.04	True
drop_07	11	14	0.01	400	1342.2658615112305	3.355664653778076	189	0.4725	100	4.439841270446777	3.957579345703125	5	0.05	True
drop_07	11	15	0.01	400	1305.4314727783203	3.2635786819458006	202	0.505	100	4.420445919036865	3.938184814453125	5	0.05	True
drop_07	11	16	0.01	400	1268.8247299194336	3.172061824798584	213	0.5325	100	4.411143779754639	3.9288824462890624	6	0.06	True
drop_07	11	17	0.01	400	1239.1778831481934	3.0979447078704836	215	0.5375	100	4.3914947509765625	3.9092330932617188	6	0.06	True
drop_07	11	18	0.01	400	1211.9948043823242	3.0299870109558107	224	0.56	100	4.371417045593262	3.8891552734375	7	0.07	True
drop_07	11	19	0.01	400	1170.5920486450195	2.9264801216125487	236	0.59	100	4.354394435882568	3.8721328735351563	7	0.07	True
drop_07	11	20	0.01	400	1142.5099029541016	2.856274757385254	248	0.62	100	4.339001178741455	3.8567401123046876	7	0.07	True
drop_07	11	21	0.01	400	1114.646198272705	2.7866154956817626	255	0.6375	100	4.327611446380615	3.8453497314453124	7	0.07	True
drop_07	11	22	0.01	400	1082.8159866333008	2.707039966583252	268	0.67	100	4.309915542602539	3.82765380859375	7	0.07	True
drop_07	11	23	0.01	400	1057.4025650024414	2.6435064125061034	267	0.6675	100	4.2888007164001465	3.806539306640625	10	0.1	True
drop_07	11	24	0.01	400	1029.537021636963	2.573842554092407	273	0.6825	100	4.277326583862305	3.795064697265625	10	0.1	True
drop_07	11	25	0.01	400	989.5743713378906	2.4739359283447264	289	0.7225	100	4.263027191162109	3.7807659912109375	11	0.11	True
drop_07	11	26	0.01	400	966.6826324462891	2.4167065811157227	291	0.7275	100	4.252227783203125	3.7699664306640623	10	0.1	True
drop_07	11	27	0.01	400	941.8489837646484	2.354622459411621	288	0.72	100	4.233554363250732	3.751292724609375	10	0.1	True
drop_07	11	28	0.01	400	915.4057159423828	2.288514289855957	302	0.755	100	4.222204208374023	3.7399423217773435	11	0.11	True
drop_07	11	29	0.01	400	888.3209991455078	2.2208024978637697	304	0.76	100	4.210254192352295	3.7279928588867186	10	0.1	True
drop_07	11	30	0.01	400	869.6550369262695	2.174137592315674	304	0.76	100	4.2007904052734375	3.718529052734375	9	0.09	True
drop_07	11	31	0.01	400	847.0923461914062	2.1177308654785154	315	0.7875	100	4.1779561042785645	3.6956942749023436	8	0.08	True
drop_07	11	32	0.01	400	816.1880073547363	2.040470018386841	317	0.7925	100	4.1657867431640625	3.6835250854492188	9	0.09	True
