case	top_k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
last_10	10	14	0.01	400	1279.7353820800781	3.1993384552001953	229	0.5725	100	4.3414812088012695	3.859219665527344	11	0.11	True
last_10	10	15	0.01	400	1245.8438415527344	3.114609603881836	237	0.5925	100	4.316079139709473	3.8338177490234373	11	0.11	True
last_10	10	16	0.01	400	1198.2396392822266	2.9955990982055662	245	0.6125	100	4.2967448234558105	3.8144827270507813	10	0.1	True
last_10	10	17	0.01	400	1165.0810623168945	2.9127026557922364	255	0.6375	100	4.271413326263428	3.789151916503906	12	0.12	True
last_10	10	18	0.01	400	1134.119255065918	2.835298137664795	259	0.6475	100	4.248133659362793	3.7658721923828127	12	0.12	True
last_10	10	19	0.01	400	1094.0544891357422	2.7351362228393556	263	0.6575	100	4.226846694946289	3.7445849609375	12	0.12	True
last_10	10	20	0.01	400	1060.1200866699219	2.650300216674805	274	0.685	100	4.207023620605469	3.724761962890625	12	0.12	True
last_10	10	21	0.01	400	1030.9796104431152	2.577449026107788	280	0.7	100	4.187251091003418	3.7049896240234377	11	0.11	True
last_10	10	22	0.01	400	997.5643272399902	2.4939108180999754	289	0.7225	100	4.164470195770264	3.6822085571289063	10	0.1	True
last_10	10	23	0.01	400	966.3294448852539	2.415823612213135	299	0.7475	100	4.148245811462402	3.66598388671875	10	0.1	True
last_10	10	24	0.01	400	937.4762573242188	2.3436906433105467	295	0.7375	100	4.122036457061768	3.6397750854492186	10	0.1	True
last_10	10	25	0.01	400	904.8915328979492	2.262228832244873	304	0.76	100	4.10250997543335	3.6202484130859376	11	0.11	True
last_10	10	26	0.01	400	882.3347778320312	2.2058369445800783	303	0.7575	100	4.089460372924805	3.6071990966796874	13	0.13	True
last_10	10	27	0.01	400	854.6791801452637	2.136697950363159	314	0.785	100	4.06675910949707	3.584497375488281	10	0.1	True
last_10	10	28	0.01	400	827.7441825866699	2.0693604564666748	315	0.7875	100	4.0520477294921875	3.5697860717773438	11	0.11	True
last_10	10	29	0.01	400	799.6792182922363	1.999198045730591	322	0.805	100	4.032685279846191	3.550423583984375	11	0.11	True
last_10	10	30	0.01	400	785.5904541015625	1.9639761352539062	313	0.7825	100	4.024517059326172	3.542255554199219	12	0.12	True
last_10	10	31	0.01	400	758.0294418334961	1.8950736045837402	327	0.8175	100	4.005724906921387	3.5234637451171875	13	0.13	True
last_10	10	32	0.01	400	733.4947128295898	1.8337367820739745	337	0.8425	100	3.984456777572632	3.5021954345703126	13	0.13	True
last_10	10	33	0.01	400	716.5236644744873	1.7913091611862182	329	0.8225	100	3.9553816318511963	3.4731201171875	14	0.14	True
last_10	10	34	0.01	400	689.0408935546875	1.7226022338867188	339	0.8475	100	3.9422032833099365	3.4599420166015626	16	0.16	True
last_10	10	35	0.01	400	676.8447952270508	1.692111988067627	345	0.8625	100	3.9241764545440674	3.441915283203125	16	0.16	True
last_10	10	36	0.01	400	649.0808448791504	1.622702112197876	341	0.8525	100	3.910006284713745	3.4277447509765624	15	0.15	True
last_10	10	37	0.01	400	630.2706336975098	1.5756765842437743	348	0.87	100	3.895192861557007	3.4129315185546876	17	0.17	True
last_10	10	38	0.01	400	621.0504760742188	1.552626190185547	349	0.8725	100	3.8834800720214844	3.4012185668945314	17	0.17	True
last_10	10	39	0.01	400	604.6385307312012	1.5115963268280028	356	0.89	100	3.8726518154144287	3.3903903198242187	17	0.17	True
last_10	10	40	0.01	400	581.012508392334	1.452531270980835	360	0.9	100	3.860118865966797	3.377857360839844	18	0.18	True
last_10	10	41	0.01	400	565.3832130432129	1.4134580326080322	360	0.9	100	3.844020366668701	3.3617584228515627	19	0.19	True
last_10	10	42	0.01	400	556.3291168212891	1.3908227920532226	364	0.91	100	3.841628074645996	3.359366455078125	17	0.17	True
last_10	10	43	0.01	400	538.5010757446289	1.3462526893615723	364	0.91	100	3.828400135040283	3.346138916015625	16	0.16	True
last_10	10	44	0.01	400	526.9983749389648	1.3174959373474122	367	0.9175	100	3.811060905456543	3.3287994384765627	16	0.16	True
last_10	10	45	0.01	400	519.2102928161621	1.2980257320404052	368	0.92	100	3.8039944171905518	3.321732177734375	17	0.17	True
last_10	10	46	0.01	400	500.39452743530273	1.2509863185882568	368	0.92	100	3.7973756790161133	3.3151141357421876	20	0.2	True
last_10	10	47	0.01	400	487.7005386352539	1.2192513465881347	368	0.92	100	3.7783350944519043	3.2960736083984377	17	0.17	True
last_10	10	48	0.01	400	487.8129138946533	1.2195322847366332	370	0.925	100	3.7620861530303955	3.27982421875	17	0.17	True
last_10	10	49	0.01	400	471.6994457244873	1.1792486143112182	366	0.915	100	3.757948875427246	3.275687255859375	17	0.17	True
last_10	10	50	0.01	400	458.55867767333984	1.1463966941833497	370	0.925	100	3.7420408725738525	3.259779357910156	20	0.2	True
last_10	10	51	0.01	400	455.45469665527344	1.1386367416381835	374	0.935	100	3.7376677989959717	3.2554058837890625	19	0.19	True
last_10	10	52	0.01	400	449.1104259490967	1.1227760648727416	371	0.9275	100	3.728813886642456	3.2465521240234376	18	0.18	True
last_10	10	53	0.01	400	443.29052734375	1.108226318359375	374	0.935	100	3.722571611404419	3.24031005859375	21	0.21	True
last_10	10	54	0.01	400	435.7256050109863	1.0893140125274658	372	0.93	100	3.719961166381836	3.2376995849609376	21	0.21	True
last_10	10	55	0.01	400	426.3435821533203	1.0658589553833009	375	0.9375	100	3.696322441101074	3.2140606689453124	20	0.2	True
last_10	10	56	0.01	400	413.5621528625488	1.0339053821563722	371	0.9275	100	3.6918249130249023	3.20956298828125	20	0.2	True
last_10	10	57	0.01	400	408.8010787963867	1.0220026969909668	377	0.9425	100	3.6867637634277344	3.204501953125	19	0.19	True
last_10	10	58	0.01	400	403.4007806777954	1.0085019516944884	374	0.935	100	3.6759896278381348	3.19372802734375	20	0.2	True
last_10	10	59	0.01	400	396.17700958251953	0.9904425239562988	375	0.9375	100	3.665928840637207	3.1836672973632814	20	0.2	True
last_10	10	60	0.01	400	390.99407958984375	0.9774851989746094	379	0.9475	100	3.659503936767578	3.177242431640625	19	0.19	True
last_10	10	61	0.001	400	387.21113204956055	0.9680278301239014	378	0.945	100	3.6627769470214844	3.1805154418945314	21	0.21	False
last_10	10	62	0.001	400	386.9340705871582	0.9673351764678955	380	0.95	100	3.6493213176727295	3.167059326171875	21	0.21	True
last_10	10	63	0.001	400	386.82797050476074	0.9670699262619018	376	0.94	100	3.6530516147613525	3.170790100097656	19	0.19	False
last_10	10	64	0.001	400	386.4364204406738	0.9660910511016846	381	0.9525	100	3.650637626647949	3.1683758544921874	19	0.19	False
last_10	10	65	0.001	400	386.415283203125	0.9660382080078125	376	0.94	100	3.649172306060791	3.1669110107421874	19	0.19	True
last_10	10	66	0.001	400	387.57155418395996	0.9689288854598999	376	0.94	100	3.653254270553589	3.170992736816406	19	0.19	False
last_10	10	67	0.001	400	388.5211887359619	0.9713029718399048	377	0.9425	100	3.656780242919922	3.1745184326171874	20	0.2	False
last_10	10	68	0.001	400	381.7366828918457	0.9543417072296143	379	0.9475	100	3.647658109664917	3.165396423339844	20	0.2	True
last_10	10	69	0.001	400	383.90581130981445	0.9597645282745362	378	0.945	100	3.6467602252960205	3.164498291015625	23	0.23	True
last_10	10	70	0.001	400	381.9762649536133	0.9549406623840332	378	0.945	100	3.6448278427124023	3.1625662231445313	21	0.21	True
last_10	10	71	0.001	400	379.2372398376465	0.9480930995941163	379	0.9475	100	3.65028977394104	3.1680279541015626	20	0.2	False
last_10	10	72	0.001	400	375.5322036743164	0.938830509185791	378	0.945	100	3.6559059619903564	3.1736444091796874	19	0.19	False
last_10	10	73	0.001	400	382.4735984802246	0.9561839962005615	380	0.95	100	3.652536630630493	3.170274658203125	21	0.21	False
last_10	10	74	0.001	400	385.84764099121094	0.9646191024780273	379	0.9475	100	3.6555774211883545	3.1733157348632814	20	0.2	False
last_10	10	75	0.001	400	381.9415512084961	0.9548538780212402	377	0.9425	100	3.6475019454956055	3.1652407836914063	19	0.19	False
last_10	10	76	0.001	400	379.7699794769287	0.9494249486923217	377	0.9425	100	3.64505672454834	3.162795104980469	20	0.2	False
last_10	10	77	0.001	400	382.8539848327637	0.9571349620819092	379	0.9475	100	3.6443824768066406	3.1621209716796876	19	0.19	True
last_10	10	78	0.001	400	376.8377456665039	0.9420943641662598	380	0.95	100	3.633631467819214	3.151369934082031	20	0.2	True
last_10	10	79	0.001	400	385.4196434020996	0.963549108505249	376	0.94	100	3.6398775577545166	3.157615966796875	20	0.2	False
last_10	10	80	0.001	400	376.75759506225586	0.9418939876556397	376	0.94	100	3.6336729526519775	3.1514111328125	20	0.2	False
last_10	10	81	0.001	400	381.3583450317383	0.9533958625793457	373	0.9325	100	3.6480813026428223	3.1658197021484376	19	0.19	False
last_10	10	82	0.001	400	380.5732364654541	0.9514330911636353	377	0.9425	100	3.6389293670654297	3.1566677856445313	19	0.19	False
last_10	10	83	0.001	400	377.1565990447998	0.9428914976119995	378	0.945	100	3.6367290019989014	3.1544671630859376	18	0.18	False
last_10	10	84	0.001	400	372.65086555480957	0.9316271638870239	378	0.945	100	3.6402220726013184	3.1579608154296874	20	0.2	False
last_10	10	85	0.001	400	374.00782012939453	0.9350195503234864	382	0.955	100	3.6401216983795166	3.157860107421875	19	0.19	False
last_10	10	86	0.001	400	374.18611907958984	0.9354652976989746	380	0.95	100	3.645906925201416	3.16364501953125	20	0.2	False
last_10	10	87	0.001	400	375.7460651397705	0.9393651628494263	380	0.95	100	3.622492551803589	3.140230712890625	19	0.19	True
last_10	10	88	0.001	400	375.8305034637451	0.9395762586593628	374	0.935	100	3.6254777908325195	3.143216552734375	19	0.19	False
last_10	10	89	0.001	400	373.76586532592773	0.9344146633148194	379	0.9475	100	3.627545118331909	3.145283203125	18	0.18	False
last_10	10	90	0.001	400	375.1454048156738	0.9378635120391846	378	0.945	100	3.621013641357422	3.138752136230469	19	0.19	True
last_10	10	91	0.001	400	372.98582649230957	0.9324645662307739	377	0.9425	100	3.6251726150512695	3.1429107666015623	20	0.2	False
last_10	10	92	0.001	400	375.98409271240234	0.9399602317810059	376	0.94	100	3.6274337768554688	3.145171813964844	20	0.2	False
last_10	10	93	0.001	400	375.13588523864746	0.9378397130966186	376	0.94	100	3.6131603717803955	3.1308984375	20	0.2	True
last_10	10	94	0.001	400	372.4345932006836	0.9310864830017089	376	0.94	100	3.6187679767608643	3.13650634765625	19	0.19	False
last_10	10	95	0.001	400	367.77384757995605	0.9194346189498901	378	0.945	100	3.63010835647583	3.1478466796875	20	0.2	False
last_10	10	96	0.001	400	372.82441329956055	0.9320610332489013	376	0.94	100	3.633185863494873	3.1509243774414064	19	0.19	False
last_10	10	97	0.001	400	365.4454345703125	0.9136135864257813	381	0.9525	100	3.638676643371582	3.1564151000976564	20	0.2	False
last_10	10	98	0.001	400	366.9598846435547	0.9173997116088867	380	0.95	100	3.6294217109680176	3.1471600341796875	19	0.19	False
last_10	10	99	0.001	400	366.8500785827637	0.9171251964569092	378	0.945	100	3.6343913078308105	3.152130126953125	20	0.2	False
last_10	10	100	0.001	400	369.44304275512695	0.9236076068878174	376	0.94	100	3.636937379837036	3.1546759033203124	21	0.21	False
