case	top_k	variant	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_13_bn_gamma_downsample	13	bn_gamma_downsample	93	0.001	400	257.6457300186157	0.6441143250465393	379	0.9475	100	3.982252359390259	3.4999908447265624	11	0.11	True
top_13_bn_gamma_downsample	13	bn_gamma_downsample	94	0.001	400	254.9962558746338	0.6374906396865845	388	0.97	100	3.998960256576538	3.5166986083984373	10	0.1	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	95	0.001	400	256.0248489379883	0.6400621223449707	384	0.96	100	4.006629943847656	3.5243682861328125	10	0.1	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	96	0.001	400	255.57800102233887	0.6389450025558472	384	0.96	100	4.008342742919922	3.5260809326171874	11	0.11	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	97	0.001	400	253.72782135009766	0.6343195533752441	388	0.97	100	4.022608757019043	3.5403466796875	11	0.11	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	98	0.001	400	254.662992477417	0.6366574811935425	381	0.9525	100	4.01253080368042	3.5302691650390625	10	0.1	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	99	0.001	400	254.77195835113525	0.6369298958778381	390	0.975	100	4.007002353668213	3.5247406005859374	11	0.11	False
top_13_bn_gamma_downsample	13	bn_gamma_downsample	100	0.001	400	255.49896621704102	0.6387474155426025	385	0.9625	100	4.007485389709473	3.5252239990234373	11	0.11	False
top_13_stem_conv	13	stem_conv	1	0.01	400	1860.8350524902344	4.652087631225586	4	0.01	100	4.678135395050049	4.195873718261719	0	0.0	True
top_13_stem_conv	13	stem_conv	2	0.01	400	1819.0497589111328	4.547624397277832	6	0.015	100	4.65620231628418	4.173941040039063	1	0.01	True
top_13_stem_conv	13	stem_conv	3	0.01	400	1776.0475006103516	4.440118751525879	29	0.0725	100	4.643399715423584	4.161138000488282	0	0.0	True
top_13_stem_conv	13	stem_conv	4	0.01	400	1737.5075073242188	4.343768768310547	55	0.1375	100	4.624595642089844	4.142333984375	2	0.02	True
top_13_stem_conv	13	stem_conv	5	0.01	400	1698.6019439697266	4.2465048599243165	83	0.2075	100	4.606796741485596	4.124534912109375	1	0.01	True
top_13_stem_conv	13	stem_conv	6	0.01	400	1660.2191009521484	4.150547752380371	106	0.265	100	4.582705974578857	4.1004443359375	1	0.01	True
top_13_stem_conv	13	stem_conv	7	0.01	400	1622.3306999206543	4.055826749801636	122	0.305	100	4.5653300285339355	4.083068237304688	2	0.02	True
top_13_stem_conv	13	stem_conv	8	0.01	400	1583.2882919311523	3.9582207298278806	134	0.335	100	4.551069736480713	4.06880859375	2	0.02	True
top_13_stem_conv	13	stem_conv	9	0.01	400	1542.23583984375	3.855589599609375	142	0.355	100	4.537225246429443	4.054963989257812	3	0.03	True
top_13_stem_conv	13	stem_conv	10	0.01	400	1506.5681610107422	3.7664204025268555	153	0.3825	100	4.513473033905029	4.031211547851562	3	0.03	True
top_13_stem_conv	13	stem_conv	11	0.01	400	1473.3599128723145	3.683399782180786	164	0.41	100	4.492114067077637	4.009852905273437	3	0.03	True
top_13_stem_conv	13	stem_conv	12	0.01	400	1434.7953567504883	3.5869883918762206	184	0.46	100	4.473888397216797	3.9916265869140624	3	0.03	True
top_13_stem_conv	13	stem_conv	13	0.01	400	1397.7491607666016	3.494372901916504	198	0.495	100	4.460646152496338	3.9783843994140624	3	0.03	True
top_13_stem_conv	13	stem_conv	14	0.01	400	1372.8013954162598	3.4320034885406496	190	0.475	100	4.444360733032227	3.962099609375	3	0.03	True
top_13_stem_conv	13	stem_conv	15	0.01	400	1334.911506652832	3.33727876663208	210	0.525	100	4.429434299468994	3.9471728515625	3	0.03	True
top_13_stem_conv	13	stem_conv	16	0.01	400	1296.859230041504	3.24214807510376	225	0.5625	100	4.414660930633545	3.9323992919921875	3	0.03	True
top_13_stem_conv	13	stem_conv	17	0.01	400	1265.058307647705	3.162645769119263	223	0.5575	100	4.3935747146606445	3.9113128662109373	4	0.04	True
top_13_stem_conv	13	stem_conv	18	0.01	400	1238.4873962402344	3.096218490600586	227	0.5675	100	4.371023654937744	3.88876220703125	4	0.04	True
top_13_stem_conv	13	stem_conv	19	0.01	400	1199.5181198120117	2.998795299530029	234	0.585	100	4.355268478393555	3.873006591796875	5	0.05	True
top_13_stem_conv	13	stem_conv	20	0.01	400	1174.091049194336	2.93522762298584	247	0.6175	100	4.333882808685303	3.85162109375	5	0.05	True
top_13_stem_conv	13	stem_conv	21	0.01	400	1141.854133605957	2.8546353340148927	256	0.64	100	4.319476127624512	3.8372149658203125	6	0.06	True
top_13_stem_conv	13	stem_conv	22	0.01	400	1109.5694046020508	2.773923511505127	267	0.6675	100	4.3041090965271	3.8218475341796876	6	0.06	True
top_13_stem_conv	13	stem_conv	23	0.01	400	1080.8533630371094	2.7021334075927737	274	0.685	100	4.286054611206055	3.803792724609375	7	0.07	True
top_13_stem_conv	13	stem_conv	24	0.01	400	1056.574317932129	2.6414357948303224	279	0.6975	100	4.276314735412598	3.7940533447265623	6	0.06	True
top_13_stem_conv	13	stem_conv	25	0.01	400	1017.4894790649414	2.5437236976623536	286	0.715	100	4.263681888580322	3.7814202880859376	7	0.07	True
top_13_stem_conv	13	stem_conv	26	0.01	400	991.7762565612793	2.4794406414031984	289	0.7225	100	4.247689247131348	3.76542724609375	7	0.07	True
top_13_stem_conv	13	stem_conv	27	0.01	400	969.0182037353516	2.422545509338379	295	0.7375	100	4.236446380615234	3.7541848754882814	7	0.07	True
top_13_stem_conv	13	stem_conv	28	0.01	400	941.6458282470703	2.354114570617676	300	0.75	100	4.220583915710449	3.7383218383789063	6	0.06	True
top_13_stem_conv	13	stem_conv	29	0.01	400	909.4626007080078	2.2736565017700197	302	0.755	100	4.209869384765625	3.727607421875	6	0.06	True
top_13_stem_conv	13	stem_conv	30	0.01	400	895.0979042053223	2.237744760513306	305	0.7625	100	4.194321632385254	3.7120599365234375	6	0.06	True
top_13_stem_conv	13	stem_conv	31	0.01	400	872.9279022216797	2.1823197555541993	313	0.7825	100	4.184988021850586	3.7027264404296876	6	0.06	True
top_13_stem_conv	13	stem_conv	32	0.01	400	838.8775844573975	2.0971939611434935	321	0.8025	100	4.175602912902832	3.693341064453125	8	0.08	True
top_13_stem_conv	13	stem_conv	33	0.01	400	821.6388702392578	2.0540971755981445	321	0.8025	100	4.158291816711426	3.6760299682617186	8	0.08	True
top_13_stem_conv	13	stem_conv	34	0.01	400	797.6946563720703	1.9942366409301757	320	0.8	100	4.145148754119873	3.6628872680664064	8	0.08	True
top_13_stem_conv	13	stem_conv	35	0.01	400	781.6371688842773	1.9540929222106933	326	0.815	100	4.132750034332275	3.65048828125	8	0.08	True
top_13_stem_conv	13	stem_conv	36	0.01	400	749.9071350097656	1.8747678375244141	330	0.825	100	4.115313529968262	3.6330517578125	8	0.08	True
top_13_stem_conv	13	stem_conv	37	0.01	400	737.0087203979492	1.842521800994873	334	0.835	100	4.100249767303467	3.61798828125	8	0.08	True
top_13_stem_conv	13	stem_conv	38	0.01	400	711.3210906982422	1.7783027267456055	342	0.855	100	4.094986915588379	3.6127255249023436	8	0.08	True
top_13_stem_conv	13	stem_conv	39	0.01	400	696.0845947265625	1.7402114868164062	341	0.8525	100	4.090651035308838	3.6083892822265624	8	0.08	True
top_13_stem_conv	13	stem_conv	40	0.01	400	675.818037033081	1.6895450925827027	344	0.86	100	4.079714775085449	3.5974530029296874	8	0.08	True
top_13_stem_conv	13	stem_conv	41	0.01	400	660.1276302337646	1.6503190755844117	350	0.875	100	4.063745975494385	3.581484375	8	0.08	True
top_13_stem_conv	13	stem_conv	42	0.01	400	644.888053894043	1.6122201347351075	346	0.865	100	4.059866428375244	3.5776046752929687	8	0.08	True
top_13_stem_conv	13	stem_conv	43	0.01	400	624.2904968261719	1.5607262420654298	355	0.8875	100	4.045767307281494	3.5635055541992187	9	0.09	True
top_13_stem_conv	13	stem_conv	44	0.01	400	611.3495445251465	1.5283738613128661	356	0.89	100	4.035179138183594	3.552917785644531	9	0.09	True
top_13_stem_conv	13	stem_conv	45	0.01	400	600.6601257324219	1.5016503143310547	354	0.885	100	4.0216546058654785	3.539393005371094	9	0.09	True
top_13_stem_conv	13	stem_conv	46	0.01	400	578.9306297302246	1.4473265743255614	364	0.91	100	4.012524604797363	3.5302630615234376	9	0.09	True
top_13_stem_conv	13	stem_conv	47	0.01	400	562.9145603179932	1.407286400794983	357	0.8925	100	3.998443603515625	3.5161822509765623	9	0.09	True
top_13_stem_conv	13	stem_conv	48	0.01	400	559.6105289459229	1.3990263223648072	365	0.9125	100	3.9893293380737305	3.50706787109375	9	0.09	True
top_13_stem_conv	13	stem_conv	49	0.01	400	543.7546768188477	1.3593866920471191	363	0.9075	100	3.992955446243286	3.5106939697265624	9	0.09	False
top_13_stem_conv	13	stem_conv	50	0.01	400	530.6968688964844	1.326742172241211	363	0.9075	100	3.972539186477661	3.4902774047851564	9	0.09	True
top_13_stem_conv	13	stem_conv	51	0.01	400	524.9046516418457	1.3122616291046143	365	0.9125	100	3.9631259441375732	3.4808642578125	9	0.09	True
top_13_stem_conv	13	stem_conv	52	0.01	400	513.9717197418213	1.2849292993545531	367	0.9175	100	3.966801166534424	3.4845391845703126	10	0.1	False
top_13_stem_conv	13	stem_conv	53	0.01	400	505.5356674194336	1.263839168548584	372	0.93	100	3.9655275344848633	3.4832659912109376	9	0.09	False
top_13_stem_conv	13	stem_conv	54	0.01	400	496.2436828613281	1.2406092071533203	368	0.92	100	3.954376220703125	3.4721142578125	9	0.09	True
top_13_stem_conv	13	stem_conv	55	0.01	400	485.32730865478516	1.2133182716369628	373	0.9325	100	3.9389641284942627	3.4567025756835936	9	0.09	True
top_13_stem_conv	13	stem_conv	56	0.01	400	472.2815170288086	1.1807037925720214	368	0.92	100	3.9356307983398438	3.453369445800781	9	0.09	True
top_13_stem_conv	13	stem_conv	57	0.01	400	463.99570083618164	1.159989252090454	377	0.9425	100	3.9265904426574707	3.4443292236328125	9	0.09	True
top_13_stem_conv	13	stem_conv	58	0.01	400	457.19617462158203	1.1429904365539552	375	0.9375	100	3.922729730606079	3.4404681396484373	9	0.09	True
top_13_stem_conv	13	stem_conv	59	0.01	400	449.2286014556885	1.1230715036392211	372	0.93	100	3.9038689136505127	3.4216070556640625	9	0.09	True
top_13_stem_conv	13	stem_conv	60	0.01	400	442.471284866333	1.1061782121658326	373	0.9325	100	3.8952488899230957	3.4129873657226564	10	0.1	True
top_13_stem_conv	13	stem_conv	61	0.001	400	435.50902938842773	1.0887725734710694	381	0.9525	100	3.9018449783325195	3.419583740234375	10	0.1	False
top_13_stem_conv	13	stem_conv	62	0.001	400	431.45734786987305	1.0786433696746827	376	0.94	100	3.901858329772949	3.419596862792969	9	0.09	False
top_13_stem_conv	13	stem_conv	63	0.001	400	432.7683334350586	1.0819208335876465	377	0.9425	100	3.899139404296875	3.41687744140625	9	0.09	False
top_13_stem_conv	13	stem_conv	64	0.001	400	432.84162521362305	1.0821040630340577	375	0.9375	100	3.8941380977630615	3.411876525878906	9	0.09	True
top_13_stem_conv	13	stem_conv	65	0.001	400	431.8839302062988	1.0797098255157471	375	0.9375	100	3.8894004821777344	3.4071392822265625	10	0.1	True
top_13_stem_conv	13	stem_conv	66	0.001	400	432.7011127471924	1.0817527818679809	380	0.95	100	3.9003167152404785	3.4180548095703127	10	0.1	False
top_13_stem_conv	13	stem_conv	67	0.001	400	435.3752899169922	1.0884382247924804	376	0.94	100	3.8968777656555176	3.4146160888671875	10	0.1	False
top_13_stem_conv	13	stem_conv	68	0.001	400	427.2669792175293	1.0681674480438232	378	0.945	100	3.9001529216766357	3.4178912353515627	10	0.1	False
top_13_stem_conv	13	stem_conv	69	0.001	400	428.2897071838379	1.0707242679595947	378	0.945	100	3.8981566429138184	3.4158950805664063	10	0.1	False
top_13_stem_conv	13	stem_conv	70	0.001	400	427.7992687225342	1.0694981718063354	378	0.945	100	3.8970134258270264	3.4147518920898436	10	0.1	False
top_13_stem_conv	13	stem_conv	71	0.001	400	425.08249282836914	1.0627062320709229	378	0.945	100	3.8988475799560547	3.4165859985351563	9	0.09	False
top_13_stem_conv	13	stem_conv	72	0.001	400	420.48545837402344	1.0512136459350585	374	0.935	100	3.9022722244262695	3.4200103759765623	9	0.09	False
top_13_stem_conv	13	stem_conv	73	0.001	400	427.73522567749023	1.0693380641937256	376	0.94	100	3.9082746505737305	3.42601318359375	9	0.09	False
top_13_stem_conv	13	stem_conv	74	0.001	400	430.530725479126	1.076326813697815	381	0.9525	100	3.902381420135498	3.4201202392578125	10	0.1	False
top_13_stem_conv	13	stem_conv	75	0.001	400	424.6421546936035	1.0616053867340087	376	0.94	100	3.8979132175445557	3.4156512451171874	10	0.1	False
top_13_stem_conv	13	stem_conv	76	0.001	400	423.6540870666504	1.059135217666626	378	0.945	100	3.895042896270752	3.4127813720703126	9	0.09	False
top_13_stem_conv	13	stem_conv	77	0.001	400	425.52121353149414	1.0638030338287354	379	0.9475	100	3.89345383644104	3.4111920166015626	10	0.1	False
top_13_stem_conv	13	stem_conv	78	0.001	400	419.70091819763184	1.0492522954940795	379	0.9475	100	3.884929656982422	3.402668151855469	10	0.1	True
top_13_stem_conv	13	stem_conv	79	0.001	400	425.54665184020996	1.0638666296005248	378	0.945	100	3.888424873352051	3.406163330078125	10	0.1	False
top_13_stem_conv	13	stem_conv	80	0.001	400	420.1776428222656	1.050444107055664	381	0.9525	100	3.888594388961792	3.406332702636719	10	0.1	False
top_13_stem_conv	13	stem_conv	81	0.001	400	424.16797256469727	1.060419931411743	372	0.93	100	3.8985655307769775	3.416304016113281	10	0.1	False
top_13_stem_conv	13	stem_conv	82	0.001	400	425.65145111083984	1.0641286277770996	380	0.95	100	3.8865368366241455	3.4042755126953126	9	0.09	False
top_13_stem_conv	13	stem_conv	83	0.001	400	420.83500480651855	1.0520875120162965	379	0.9475	100	3.882399797439575	3.4001385498046877	9	0.09	True
top_13_stem_conv	13	stem_conv	84	0.001	400	412.0205879211426	1.0300514698028564	382	0.955	100	3.897775411605835	3.415513916015625	10	0.1	False
top_13_stem_conv	13	stem_conv	85	0.001	400	415.34726333618164	1.038368158340454	378	0.945	100	3.894329071044922	3.41206787109375	10	0.1	False
top_13_stem_conv	13	stem_conv	86	0.001	400	420.05662536621094	1.0501415634155273	376	0.94	100	3.893651247024536	3.4113897705078124	10	0.1	False
top_13_stem_conv	13	stem_conv	87	0.001	400	419.93307304382324	1.049832682609558	374	0.935	100	3.87479305267334	3.3925311279296877	10	0.1	True
top_13_stem_conv	13	stem_conv	88	0.001	400	419.15323638916016	1.0478830909729004	376	0.94	100	3.8714964389801025	3.3892352294921877	10	0.1	True
top_13_stem_conv	13	stem_conv	89	0.001	400	416.1859664916992	1.040464916229248	379	0.9475	100	3.8735241889953613	3.3912628173828123	10	0.1	False
top_13_stem_conv	13	stem_conv	90	0.001	400	416.6198081970215	1.0415495204925538	377	0.9425	100	3.8685381412506104	3.3862765502929686	10	0.1	True
top_13_stem_conv	13	stem_conv	91	0.001	400	418.52001190185547	1.0463000297546388	378	0.945	100	3.875781774520874	3.3935198974609375	10	0.1	False
top_13_stem_conv	13	stem_conv	92	0.001	400	415.2791213989258	1.0381978034973145	380	0.95	100	3.8769102096557617	3.3946487426757814	10	0.1	False
top_13_stem_conv	13	stem_conv	93	0.001	400	418.33890533447266	1.0458472633361817	375	0.9375	100	3.8662047386169434	3.3839431762695313	10	0.1	True
top_13_stem_conv	13	stem_conv	94	0.001	400	415.4451217651367	1.0386128044128418	378	0.945	100	3.8738536834716797	3.3915924072265624	10	0.1	False
top_13_stem_conv	13	stem_conv	95	0.001	400	409.83740234375	1.024593505859375	376	0.94	100	3.886953115463257	3.4046917724609376	10	0.1	False
top_13_stem_conv	13	stem_conv	96	0.001	400	412.1589469909668	1.030397367477417	384	0.96	100	3.880241632461548	3.397980041503906	9	0.09	False
top_13_stem_conv	13	stem_conv	97	0.001	400	406.4186210632324	1.016046552658081	379	0.9475	100	3.8899574279785156	3.4076959228515626	8	0.08	False
top_13_stem_conv	13	stem_conv	98	0.001	400	406.1558361053467	1.0153895902633667	382	0.955	100	3.8781089782714844	3.39584716796875	9	0.09	False
top_13_stem_conv	13	stem_conv	99	0.001	400	406.55410385131836	1.0163852596282958	381	0.9525	100	3.8868963718414307	3.4046343994140624	10	0.1	False
top_13_stem_conv	13	stem_conv	100	0.001	400	412.52055168151855	1.0313013792037964	382	0.955	100	3.8858351707458496	3.403573303222656	10	0.1	False
top_13_all_extras	13	all_extras	1	0.01	400	1900.8929061889648	4.752232265472412	9	0.0225	100	5.092564105987549	4.610302429199219	1	0.01	True
top_13_all_extras	13	all_extras	2	0.01	400	1503.7355003356934	3.7593387508392335	77	0.1925	100	4.979153156280518	4.496891479492188	1	0.01	True
top_13_all_extras	13	all_extras	3	0.01	400	1193.532371520996	2.9838309288024902	172	0.43	100	4.608797073364258	4.126535034179687	3	0.03	True
top_13_all_extras	13	all_extras	4	0.01	400	975.0930023193359	2.4377325057983397	254	0.635	100	4.389289855957031	3.9070281982421875	8	0.08	True
top_13_all_extras	13	all_extras	5	0.01	400	789.6779079437256	1.9741947698593139	301	0.7525	100	4.282729148864746	3.800467529296875	9	0.09	True
top_13_all_extras	13	all_extras	6	0.01	400	651.109447479248	1.6277736186981202	346	0.865	100	4.241063594818115	3.7588021850585935	10	0.1	True
top_13_all_extras	13	all_extras	7	0.01	400	590.1405601501465	1.4753514003753663	353	0.8825	100	4.229992389678955	3.747730712890625	10	0.1	True
top_13_all_extras	13	all_extras	8	0.01	400	530.1238746643066	1.3253096866607665	362	0.905	100	4.208897113800049	3.7266351318359376	10	0.1	True
top_13_all_extras	13	all_extras	9	0.01	400	469.05656814575195	1.1726414203643798	365	0.9125	100	4.125218868255615	3.6429571533203124	11	0.11	True
top_13_all_extras	13	all_extras	10	0.01	400	439.0501899719238	1.0976254749298096	377	0.9425	100	4.074299335479736	3.5920376586914062	15	0.15	True
top_13_all_extras	13	all_extras	11	0.01	400	402.1079559326172	1.0052698898315429	380	0.95	100	4.042746543884277	3.5604852294921874	13	0.13	True
top_13_all_extras	13	all_extras	12	0.01	400	385.94948959350586	0.9648737239837647	384	0.96	100	4.048599720001221	3.566337890625	12	0.12	False
top_13_all_extras	13	all_extras	13	0.01	400	371.0090169906616	0.927522542476654	379	0.9475	100	4.048762798309326	3.5665011596679688	13	0.13	False
top_13_all_extras	13	all_extras	14	0.01	400	359.207239151001	0.8980180978775024	379	0.9475	100	4.031032562255859	3.5487713623046875	12	0.12	True
top_13_all_extras	13	all_extras	15	0.01	400	356.58690643310547	0.8914672660827637	377	0.9425	100	4.037364959716797	3.555103454589844	12	0.12	False
top_13_all_extras	13	all_extras	16	0.01	400	337.33214950561523	0.8433303737640381	383	0.9575	100	3.9712438583374023	3.48898193359375	12	0.12	True
top_13_all_extras	13	all_extras	17	0.01	400	331.76258850097656	0.8294064712524414	385	0.9625	100	3.8956081867218018	3.4133465576171873	15	0.15	True
top_13_all_extras	13	all_extras	18	0.01	400	334.9299011230469	0.8373247528076172	384	0.96	100	3.9183850288391113	3.4361233520507812	13	0.13	False
top_13_all_extras	13	all_extras	19	0.01	400	316.77394676208496	0.7919348669052124	383	0.9575	100	3.929210662841797	3.4469488525390624	16	0.16	False
top_13_all_extras	13	all_extras	20	0.01	400	309.3756561279297	0.7734391403198242	382	0.955	100	3.924046277999878	3.44178466796875	13	0.13	False
top_13_all_extras	13	all_extras	21	0.01	400	313.5315933227539	0.7838289833068848	385	0.9625	100	3.883751630783081	3.4014898681640626	15	0.15	True
top_13_all_extras	13	all_extras	22	0.01	400	305.7709655761719	0.7644274139404297	389	0.9725	100	3.8273441791534424	3.3450830078125	15	0.15	True
top_13_all_extras	13	all_extras	23	0.01	400	306.9154624938965	0.7672886562347412	382	0.955	100	3.8920443058013916	3.40978271484375	13	0.13	False
top_13_all_extras	13	all_extras	24	0.01	400	304.4347381591797	0.7610868453979492	379	0.9475	100	3.8863253593444824	3.404063415527344	13	0.13	False
top_13_all_extras	13	all_extras	25	0.01	400	293.7754440307617	0.7344386100769043	382	0.955	100	3.893544912338257	3.4112835693359376	12	0.12	False
top_13_all_extras	13	all_extras	26	0.01	400	293.1963882446289	0.7329909706115723	387	0.9675	100	3.889106035232544	3.4068447875976564	12	0.12	False
top_13_all_extras	13	all_extras	27	0.01	400	296.49201011657715	0.7412300252914429	383	0.9575	100	3.9173648357391357	3.4351031494140627	11	0.11	False
top_13_all_extras	13	all_extras	28	0.01	400	293.960973739624	0.7349024343490601	385	0.9625	100	3.9237284660339355	3.441466979980469	10	0.1	False
top_13_all_extras	13	all_extras	29	0.01	400	291.1220893859863	0.7278052234649658	379	0.9475	100	3.891169548034668	3.4089080810546877	11	0.11	False
top_13_all_extras	13	all_extras	30	0.01	400	291.3722553253174	0.7284306383132935	383	0.9575	100	3.8368120193481445	3.35455078125	14	0.14	False
top_13_all_extras	13	all_extras	31	0.01	400	289.69215965270996	0.7242303991317749	383	0.9575	100	3.8305208683013916	3.3482595825195314	14	0.14	False
top_13_all_extras	13	all_extras	32	0.01	400	289.58514499664307	0.7239628624916077	380	0.95	100	3.8233561515808105	3.341094665527344	15	0.15	True
top_13_all_extras	13	all_extras	33	0.01	400	285.4009761810303	0.7135024404525757	384	0.96	100	3.837754487991333	3.3554931640625	14	0.14	False
top_13_all_extras	13	all_extras	34	0.01	400	285.32703399658203	0.713317584991455	382	0.955	100	3.837534189224243	3.355272216796875	18	0.18	False
top_13_all_extras	13	all_extras	35	0.01	400	288.1939582824707	0.7204848957061768	382	0.955	100	3.8211376667022705	3.3388763427734376	17	0.17	True
top_13_all_extras	13	all_extras	36	0.01	400	281.94862365722656	0.7048715591430664	377	0.9425	100	3.836200475692749	3.353939208984375	14	0.14	False
top_13_all_extras	13	all_extras	37	0.01	400	280.9753932952881	0.7024384832382202	383	0.9575	100	3.8788421154022217	3.3965802001953125	13	0.13	False
top_13_all_extras	13	all_extras	38	0.01	400	281.63889503479004	0.7040972375869751	381	0.9525	100	3.970221519470215	3.487960205078125	12	0.12	False
top_13_all_extras	13	all_extras	39	0.01	400	277.874303817749	0.6946857595443725	384	0.96	100	3.9478161334991455	3.46555419921875	13	0.13	False
top_13_all_extras	13	all_extras	40	0.01	400	273.6880302429199	0.6842200756072998	381	0.9525	100	3.9053590297698975	3.4230975341796874	15	0.15	False
top_13_all_extras	13	all_extras	41	0.01	400	272.8109722137451	0.6820274305343628	388	0.97	100	3.8459861278533936	3.363724670410156	13	0.13	False
top_13_all_extras	13	all_extras	42	0.01	400	274.130126953125	0.6853253173828125	389	0.9725	100	3.8514158725738525	3.369154357910156	13	0.13	False
top_13_all_extras	13	all_extras	43	0.01	400	270.99805545806885	0.6774951386451721	382	0.955	100	3.8053483963012695	3.323087158203125	13	0.13	True
top_13_all_extras	13	all_extras	44	0.01	400	272.0607223510742	0.6801518058776855	388	0.97	100	3.818791627883911	3.3365301513671874	15	0.15	False
top_13_all_extras	13	all_extras	45	0.01	400	274.4867639541626	0.6862169098854065	382	0.955	100	3.7844150066375732	3.3021536254882813	14	0.14	True
top_13_all_extras	13	all_extras	46	0.01	400	269.05492401123047	0.6726373100280761	381	0.9525	100	3.762637138366699	3.2803759765625	13	0.13	True
top_13_all_extras	13	all_extras	47	0.01	400	267.91772842407227	0.6697943210601807	385	0.9625	100	3.7345473766326904	3.2522857666015623	12	0.12	True
top_13_all_extras	13	all_extras	48	0.01	400	273.00145721435547	0.6825036430358886	380	0.95	100	3.748640298843384	3.2663787841796874	12	0.12	False
top_13_all_extras	13	all_extras	49	0.01	400	273.8111114501953	0.6845277786254883	385	0.9625	100	3.802997350692749	3.3207357788085936	13	0.13	False
top_13_all_extras	13	all_extras	50	0.01	400	274.740535736084	0.6868513393402099	389	0.9725	100	3.859513998031616	3.377252197265625	10	0.1	False
top_13_all_extras	13	all_extras	51	0.01	400	274.74507904052734	0.6868626976013184	380	0.95	100	3.9094412326812744	3.4271795654296877	11	0.11	False
top_13_all_extras	13	all_extras	52	0.01	400	276.8518600463867	0.6921296501159668	378	0.945	100	3.9546263217926025	3.472364807128906	10	0.1	False
top_13_all_extras	13	all_extras	53	0.01	400	276.7903251647949	0.6919758129119873	383	0.9575	100	3.870602607727051	3.388341064453125	11	0.11	False
top_13_all_extras	13	all_extras	54	0.01	400	277.2760000228882	0.6931900000572204	380	0.95	100	3.816730260848999	3.334468994140625	10	0.1	False
top_13_all_extras	13	all_extras	55	0.01	400	270.16581535339355	0.6754145383834839	387	0.9675	100	3.808506965637207	3.3262454223632814	12	0.12	False
top_13_all_extras	13	all_extras	56	0.01	400	270.0346260070801	0.6750865650177001	380	0.95	100	3.8251075744628906	3.3428460693359376	15	0.15	False
top_13_all_extras	13	all_extras	57	0.01	400	268.51622772216797	0.67129056930542	382	0.955	100	3.815124988555908	3.33286376953125	13	0.13	False
top_13_all_extras	13	all_extras	58	0.01	400	265.5421886444092	0.663855471611023	385	0.9625	100	3.8179192543029785	3.3356573486328127	12	0.12	False
top_13_all_extras	13	all_extras	59	0.01	400	264.95050048828125	0.6623762512207031	386	0.965	100	3.7895050048828125	3.3072433471679688	9	0.09	False
top_13_all_extras	13	all_extras	60	0.01	400	263.2761573791504	0.658190393447876	386	0.965	100	3.7021467685699463	3.219884948730469	13	0.13	True
top_13_all_extras	13	all_extras	61	0.001	400	261.89668369293213	0.6547417092323303	383	0.9575	100	3.7167468070983887	3.2344854736328124	12	0.12	False
top_13_all_extras	13	all_extras	62	0.001	400	261.6532335281372	0.654133083820343	384	0.96	100	3.7297728061676025	3.247510986328125	10	0.1	False
top_13_all_extras	13	all_extras	63	0.001	400	260.23468828201294	0.6505867207050323	385	0.9625	100	3.720707654953003	3.238446044921875	11	0.11	False
top_13_all_extras	13	all_extras	64	0.001	400	262.02254486083984	0.6550563621520996	387	0.9675	100	3.704772472381592	3.222510986328125	11	0.11	False
top_13_all_extras	13	all_extras	65	0.001	400	260.36651611328125	0.6509162902832031	389	0.9725	100	3.724480390548706	3.2422186279296876	11	0.11	False
top_13_all_extras	13	all_extras	66	0.001	400	259.8280620574951	0.6495701551437378	388	0.97	100	3.7372918128967285	3.255030517578125	10	0.1	False
top_13_all_extras	13	all_extras	67	0.001	400	258.97211170196533	0.6474302792549134	388	0.97	100	3.738845109939575	3.256583251953125	10	0.1	False
top_13_all_extras	13	all_extras	68	0.001	400	256.696346282959	0.6417408657073974	386	0.965	100	3.7121238708496094	3.2298623657226564	10	0.1	False
top_13_all_extras	13	all_extras	69	0.001	400	259.9000663757324	0.6497501659393311	384	0.96	100	3.727018356323242	3.2447564697265623	10	0.1	False
top_13_all_extras	13	all_extras	70	0.001	400	257.87062644958496	0.6446765661239624	389	0.9725	100	3.7294201850891113	3.2471585083007812	12	0.12	False
top_13_all_extras	13	all_extras	71	0.001	400	256.9508419036865	0.6423771047592163	388	0.97	100	3.7220122814178467	3.2397506713867186	11	0.11	False
top_13_all_extras	13	all_extras	72	0.001	400	256.17023181915283	0.640425579547882	391	0.9775	100	3.7246086597442627	3.2423468017578125	10	0.1	False
top_13_all_extras	13	all_extras	73	0.001	400	259.73125076293945	0.6493281269073486	384	0.96	100	3.746445894241333	3.2641839599609375	12	0.12	False
top_13_all_extras	13	all_extras	74	0.001	400	260.22254848480225	0.6505563712120056	384	0.96	100	3.743746042251587	3.261484375	12	0.12	False
top_13_all_extras	13	all_extras	75	0.001	400	256.2294521331787	0.6405736303329468	387	0.9675	100	3.7251462936401367	3.242884521484375	11	0.11	False
